"Location Properties"
"Location Name = Fence Creek"
"Location ID = eedcb52e-0ba7-465c-8a88-f9905ba2800d"
""
"Report Properties"
"Start Time = 2023-06-14 10:12:20"
"Duration = 56.01:30:02"
"Readings = 8074"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005044"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-14_1005044_FC"
"Log Type = Linear"
"Log File Number = 3"
"Log ID = 069e0f5d-11ae-49ee-93c7-881554027ac3"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1026748)","Specific Conductivity (µS/cm) (1026748)","Salinity (PSU) (1026748)","Resistivity (Ω⋅cm) (1026748)","Density (g/cm³) (1026748)","Total Dissolved Solids (ppt) (1026748)","RDO Concentration (mg/L) (1003326)","RDO Saturation (%Sat) (1003326)","Oxygen Partial Pressure (Torr) (1003326)","Chlorophyll-a Fluorescence (RFU) (1007122)","pH (pH) (982931)","pH mV (mV) (982931)","ORP (mV) (982931)","Temperature (°C) (1005044)","External Voltage (V) (1005044)","Battery Capacity (%) (1005044)","Barometric Pressure (mm Hg) (1005044)"
"2023-06-14 15:32:20","33180.04","34917.63","22.25933","30.1386","1.014466","22.69646","6.913066","91.26291","125.644","0.02240154","7.36232","-20.78772","156.9168","22.39462","0.009","92","754.8497"
"2023-06-14 15:42:20","33128.42","34879.46","22.23199","30.18556","1.014451","22.67165","6.816891","89.94122","123.8292","0.02288978","7.381539","-21.91305","163.2611","22.37159","0.009","92","754.8497"
"2023-06-14 15:52:20","32770.72","34517.78","21.97715","30.51505","1.014265","22.43656","6.963216","91.70029","126.2556","0.02213985","7.358876","-20.58268","167.5479","22.35009","0.009","92","754.8497"
"2023-06-14 16:02:20","32617.02","34383.14","21.88175","30.65884","1.014203","22.34904","6.796303","89.38837","123.0806","0.0261819","7.358435","-20.55407","164.0765","22.31068","0.009","92","754.8497"
"2023-06-14 16:12:20","31823.45","33543.79","21.29319","31.42337","1.013758","21.80347","6.505685","85.28062","117.4237","0.02540221","7.293892","-16.77036","139.5504","22.31484","0.009","92","754.8497"
"2023-06-14 16:22:20","34339.73","36577.16","23.41794","29.12079","1.015498","23.77515","6.178491","81.22581","111.9362","0.03049922","7.472013","-27.16541","128.2565","21.79737","0.009","92","754.8497"
"2023-06-14 16:32:20","39260.31","43155.45","28.08164","25.47102","1.019426","28.05104","7.202096","94.61347","130.6957","0.4124652","7.923271","-53.29847","116.593","20.27443","0","92","754.8497"
"2023-06-14 16:42:20","39548.39","43737.63","28.49224","25.28548","1.019811","28.42946","7.291817","95.51038","131.9912","0.7221962","7.954466","-55.06039","122.3938","19.98528","0.009","92","754.8497"
"2023-06-14 16:52:20","39551.73","44003.8","28.67394","25.28334","1.020021","28.60247","7.417625","96.75186","133.762","1.025292","7.973678","-56.12373","123.6264","19.70289","0","92","754.8497"
"2023-06-14 17:02:20","39569.71","44267.64","28.85453","25.27186","1.020223","28.77397","7.549542","98.10107","135.6779","0.7921168","7.976792","-56.25486","124.5324","19.44368","0","92","754.8497"
"2023-06-14 17:12:20","39512.06","44422.34","28.95686","25.30873","1.020358","28.87452","7.64814","99.01219","136.9829","0.8657137","7.977557","-56.25486","126.2371","19.21277","0","92","754.8497"
"2023-06-14 17:22:20","39475.87","44490.81","29.00153","25.33193","1.020421","28.91903","7.755693","100.2152","138.6696","0.9154998","7.979745","-56.35977","121.34","19.0985","0","92","754.8497"
"2023-06-14 17:32:20","39462.94","44590.77","29.06873","25.34023","1.020501","28.984","7.83726","101.0821","139.8923","0.6813398","7.980225","-56.36454","128.4043","18.97919","0","92","754.8497"
"2023-06-14 17:42:20","39384.1","44711.04","29.14612","25.39096","1.020613","29.06218","7.984745","102.6099","142.0495","0.4334991","7.98457","-56.57434","124.9115","18.76222","0","92","754.8497"
"2023-06-14 17:52:20","39323.64","44789.91","29.19627","25.43","1.020688","29.11345","8.106112","103.9009","143.8665","0.4320961","7.984131","-56.51951","128.9407","18.61034","0","92","754.8497"
"2023-06-14 18:02:20","39253.36","44842.29","29.22785","25.47552","1.020745","29.14749","8.206491","104.9364","145.3271","0.1702525","7.986934","-56.65541","128.1873","18.4746","0","92","754.8497"
"2023-06-14 18:12:20","39233.01","44881.92","29.25351","25.48874","1.02078","29.17325","8.295837","105.9654","146.7649","0.2655957","7.992878","-56.98681","135.049","18.41039","0","92","754.8497"
"2023-06-14 18:22:20","39181.84","44906.79","29.26744","25.52203","1.020811","29.18941","8.362329","106.6509","147.7312","0.1119435","7.996752","-57.19423","131.5562","18.32538","0","92","754.8497"
"2023-06-14 18:32:20","39132.19","44888.28","29.25212","25.55441","1.020809","29.17738","8.332052","106.1758","147.0809","0.1581825","8.0001","-57.3802","136.1338","18.28631","0","92","754.8497"
"2023-06-14 18:42:20","39110.83","44901.19","29.25963","25.56837","1.020824","29.18578","8.374248","106.641","147.7327","0.1828395","8.000807","-57.41358","134.7081","18.24828","0","92","754.8497"
"2023-06-14 18:52:20","39059.09","44886.37","29.24667","25.60224","1.020825","29.17614","8.366035","106.436","147.4577","0.2241417","8.001951","-57.4708","129.8181","18.20299","0","92","754.8497"
"2023-06-14 19:02:20","39014.43","44879.94","29.23977","25.63154","1.02083","29.17196","8.353828","106.1836","147.1169","0.2970197","8.002561","-57.49702","130.2425","18.15741","0","92","754.8497"
"2023-06-14 19:12:20","38998.24","44873.63","29.23458","25.64218","1.020829","29.16786","8.337101","105.9424","146.7852","0.1982028","8.003098","-57.52563","129.2531","18.14493","0","92","754.8497"
"2023-06-14 19:22:20","39036.19","44868.4","29.23324","25.61725","1.020817","29.16446","8.246261","104.8867","145.3128","0.237444","7.996948","-57.17993","129.5106","18.19451","0","92","754.8497"
"2023-06-14 19:32:20","39105.6","44852.88","29.22671","25.57178","1.020788","29.15438","8.108569","103.3221","143.1267","0.2760083","7.988086","-56.6864","124.9592","18.29129","0","92","754.8497"
"2023-06-14 19:42:20","39144.95","44853.42","29.2293","25.54608","1.020779","29.15472","8.071722","102.9432","142.5933","0.1573819","7.984553","-56.4909","128.3733","18.33667","0","92","754.8497"
"2023-06-14 19:52:20","39155","44845.34","29.22441","25.53952","1.020771","29.14947","8.066608","102.9141","142.5491","0.238493","7.982137","-56.355","125.0617","18.35664","0","92","754.8497"
"2023-06-14 20:02:20","39137.82","44835.36","29.21669","25.55073","1.020767","29.14298","8.057192","102.7699","142.3512","0.2804536","7.979779","-56.21672","125.9891","18.34676","0","92","754.8497"
"2023-06-14 20:12:20","39158.86","44841.91","29.2223","25.537","1.020767","29.14724","8.029499","102.4552","141.9118","0.3393265","7.981945","-56.34546","128.9455","18.36465","0","92","754.8497"
"2023-06-14 20:22:20","39150.87","44835.71","29.21766","25.54222","1.020765","29.14321","8.006292","102.1503","141.4902","0.3214358","7.978616","-56.15234","126.5637","18.36164","0","92","754.8497"
"2023-06-14 20:32:20","39170.83","44825.14","29.21165","25.5292","1.020752","29.13634","7.951416","101.5123","140.6","0.4893783","7.975329","-55.96876","125.5743","18.39573","0","92","754.8497"
"2023-06-14 20:42:20","39117.79","44841.13","29.21946","25.56382","1.020777","29.14673","7.973987","101.6536","140.8105","0.5503466","7.976537","-56.0236","123.8314","18.31749","0","92","754.8497"
"2023-06-14 20:52:20","39106.98","44838.73","29.21723","25.57088","1.020777","29.14518","7.949153","101.316","140.3447","0.6489735","7.976035","-55.9926","123.5501","18.30731","0","92","754.8497"
"2023-06-14 21:02:20","39023.24","44843.24","29.21551","25.62575","1.0208","29.14811","8.007608","101.8605","141.1184","0.6960747","7.978024","-56.08797","123.2282","18.20495","0","92","754.8497"
"2023-06-14 21:12:20","38993.49","44837.49","29.20992","25.64531","1.020803","29.14437","7.986257","101.5295","140.6652","0.4459542","7.977214","-56.03552","126.4612","18.17605","0","92","754.8497"
