"type","durationMinutes","startTime","endTime","startNum","endNum","eventDO"
"Marginal",190.00000000097,"2023-07-27 10:52:22","2023-07-27 14:02:22",53.60398,53.60434,3.31532605
"Marginal",299.999999999369,"2023-07-27 23:02:22","2023-07-28 04:02:22",53.60537,53.60594,2.11911125483871
"Marginal",80.0000000063051,"2023-07-28 11:22:22","2023-07-28 12:42:22",53.60678,53.60693,3.32461455555556
"Marginal",79.9999999988358,"2023-07-28 14:02:22","2023-07-28 15:22:22",53.60708,53.60723,2.74535755555556
"Marginal",279.99999999966,"2023-07-29 00:12:22","2023-07-29 04:52:22",53.60824,53.60878,2.17462244827586
"Marginal",199.99999999709,"2023-07-29 12:42:22","2023-07-29 16:02:22",53.60967,53.61005,3.15187595238095
"Marginal",259.999999999951,"2023-07-30 01:52:22","2023-07-30 06:12:22",53.61117,53.61167,2.5865297037037
"Marginal",230.000000000388,"2023-07-31 02:52:22","2023-07-31 06:42:22",53.61403,53.61446,2.88892954166667
"Marginal",270.00000000354,"2023-08-01 03:22:22","2023-08-01 07:52:22",53.61682,53.61734,2.85302025
"Marginal",59.9999999953923,"2023-08-01 18:42:22","2023-08-01 19:42:22",53.61857,53.61869,2.88104842857143
"Marginal",159.999999997672,"2023-08-02 05:42:22","2023-08-02 08:22:22",53.61983,53.62013,3.36811235294118
"Marginal",170.000000001261,"2023-08-03 06:22:22","2023-08-03 09:12:22",53.62265,53.62297,3.32678066666667
"Marginal",210.000000000679,"2023-08-04 06:32:22","2023-08-04 10:02:22",53.6254,53.6258,2.99762872727273
"Marginal",59.9999999991269,"2023-08-04 21:22:22","2023-08-04 22:22:22",53.6271,53.62721,3.21524757142857
"Marginal",220.000000000533,"2023-08-05 06:52:22","2023-08-05 10:32:22",53.62818,53.6286,3.28551804347826
"Marginal",159.999999997672,"2023-08-05 20:42:22","2023-08-05 23:22:22",53.62976,53.63007,2.653932
"Marginal",210.000000004413,"2023-08-06 07:32:22","2023-08-06 11:02:22",53.631,53.6314,3.13817290909091
"Marginal",159.999999997672,"2023-08-06 21:42:22","2023-08-07 00:22:22",53.63261,53.63292,2.78286694117647
"Marginal",220.000000000533,"2023-08-07 08:32:22","2023-08-07 12:12:22",53.63385,53.63427,2.77800139130435
"Marginal",180.000000001115,"2023-08-07 22:02:22","2023-08-08 01:02:22",53.63539,53.63574,3.17213773684211
"Marginal",110.000000002134,"2023-08-08 10:32:22","2023-08-08 12:22:22",53.63682,53.63703,3.41038833333333
"Marginal",230.000000000388,"2023-08-08 22:32:22","2023-08-09 02:22:22",53.63819,53.63863,2.79248270833333
"Sub-Optimal",230.000000004122,"2023-06-15 02:12:20","2023-06-15 06:02:20",53.48792,53.48836,3.96037604166667
"Sub-Optimal",219.999999996799,"2023-06-16 03:12:20","2023-06-16 06:52:20",53.49078,53.4912,4.00845108695652
"Sub-Optimal",269.999999999806,"2023-06-17 02:52:20","2023-06-17 07:22:20",53.49348,53.49399,3.87751392857143
"Sub-Optimal",249.999999996362,"2023-06-18 03:52:20","2023-06-18 08:02:20",53.49633,53.49681,4.26861473076923
"Sub-Optimal",239.999999996508,"2023-06-19 04:42:20","2023-06-19 08:42:20",53.49917,53.49962,4.26341268
"Sub-Optimal",180.000000001115,"2023-06-20 05:42:21","2023-06-20 08:42:21",53.50202,53.50236,4.50653910526316
"Sub-Optimal",240.000000003977,"2023-06-24 08:02:21","2023-06-24 12:02:21",53.51325,53.5137,4.04001124
"Sub-Optimal",100.000000002279,"2023-06-25 08:52:21","2023-06-25 10:32:21",53.51608,53.51627,4.72212636363636
"Sub-Optimal",79.9999999988358,"2023-06-26 09:52:21","2023-06-26 11:12:21",53.51894,53.51909,4.72281888888889
"Sub-Optimal",200.000000004559,"2023-06-28 00:02:21","2023-06-28 03:22:21",53.52329,53.52367,3.67865461904762
"Sub-Optimal",99.9999999985448,"2023-06-28 10:52:21","2023-06-28 12:32:21",53.52453,53.52472,4.42089527272727
"Sub-Optimal",230.000000004122,"2023-06-29 00:32:21","2023-06-29 04:22:21",53.52609,53.52653,3.54341854166667
"Sub-Optimal",230.000000000388,"2023-06-30 01:32:21","2023-06-30 05:22:21",53.52894,53.52938,3.68963195833333
"Sub-Optimal",260.000000003686,"2023-07-01 02:02:21","2023-07-01 06:22:21",53.53174,53.53223,3.39071003703704
"Sub-Optimal",279.99999999966,"2023-07-02 02:32:21","2023-07-02 07:12:21",53.53454,53.53507,3.38684237931035
"Sub-Optimal",319.999999995343,"2023-07-03 02:42:21","2023-07-03 08:02:21",53.5373,53.5379,3.23895515151515
"Sub-Optimal",330.000000002667,"2023-07-04 03:32:21","2023-07-04 09:02:21",53.54013,53.54076,3.09891511764706
"Sub-Optimal",269.999999999806,"2023-07-04 16:12:21","2023-07-04 20:42:21",53.54158,53.54209,3.34012621428571
"Sub-Optimal",329.999999998932,"2023-07-05 04:12:21","2023-07-05 09:42:21",53.54295,53.54357,3.44561223529412
"Sub-Optimal",199.99999999709,"2023-07-05 18:12:21","2023-07-05 21:32:21",53.54454,53.54492,3.8040839047619
"Sub-Optimal",330.000000002667,"2023-07-06 05:02:21","2023-07-06 10:32:21",53.54578,53.54641,3.61397594117647
"Sub-Optimal",230.000000000388,"2023-07-06 18:42:21","2023-07-06 22:32:21",53.54734,53.54778,3.460839125
"Sub-Optimal",309.999999999224,"2023-07-07 05:52:21","2023-07-07 11:02:21",53.54862,53.54921,3.54795196875
"Sub-Optimal",240.000000003977,"2023-07-07 19:32:21","2023-07-07 23:32:21",53.55018,53.55063,3.29118168
"Sub-Optimal",309.999999999224,"2023-07-08 06:52:21","2023-07-08 12:02:21",53.55147,53.55206,3.239705125
"Sub-Optimal",239.999999996508,"2023-07-08 20:32:21","2023-07-09 00:32:21",53.55303,53.55349,3.23226352
"Sub-Optimal",279.999999995925,"2023-07-09 07:52:21","2023-07-09 12:32:21",53.55432,53.55486,3.81940706896552
"Sub-Optimal",259.999999999951,"2023-07-09 21:02:21","2023-07-10 01:22:21",53.55583,53.55632,3.38363692592593
"Sub-Optimal",269.999999999806,"2023-07-10 08:42:21","2023-07-10 13:12:21",53.55716,53.55767,3.71136882142857
"Sub-Optimal",290.000000003249,"2023-07-10 21:52:21","2023-07-11 02:42:21",53.55866,53.55921,3.08702743333333
"Sub-Optimal",230.000000000388,"2023-07-11 10:02:21","2023-07-11 13:52:21",53.56005,53.56049,4.341821375
"Sub-Optimal",320.000000002813,"2023-07-11 22:32:21","2023-07-12 03:52:21",53.56148,53.56209,2.94386318181818
"Sub-Optimal",230.000000000388,"2023-07-12 11:12:21","2023-07-12 15:02:21",53.56292,53.56336,4.58438866666667
"Sub-Optimal",320.000000002813,"2023-07-12 23:22:21","2023-07-13 04:42:21",53.56431,53.56492,2.86883018181818
"Sub-Optimal",200.000000000824,"2023-07-13 12:32:21","2023-07-13 15:52:21",53.56581,53.5662,4.46430480952381
"Sub-Optimal",359.999999998496,"2023-07-13 23:52:21","2023-07-14 05:52:21",53.56711,53.56779,3.13348910810811
"Sub-Optimal",250.000000003831,"2023-07-14 12:52:22","2023-07-14 17:02:22",53.56859,53.56907,3.48195861538462
"Sub-Optimal",359.999999998496,"2023-07-15 00:32:22","2023-07-15 06:32:22",53.56992,53.57061,2.674863
"Sub-Optimal",190.00000000097,"2023-07-15 14:32:22","2023-07-15 17:42:22",53.57152,53.57188,4.57633125
"Sub-Optimal",309.999999999224,"2023-07-16 01:52:22","2023-07-16 07:02:22",53.57282,53.57341,2.8339115625
"Sub-Optimal",279.99999999966,"2023-07-16 14:22:22","2023-07-16 19:02:22",53.57424,53.57478,4.18437289655172
"Sub-Optimal",380.000000001939,"2023-07-17 01:42:22","2023-07-17 08:02:22",53.57554,53.57626,2.98051171794872
"Sub-Optimal",269.999999999806,"2023-07-17 15:22:22","2023-07-17 19:52:22",53.5771,53.57761,3.63328471428571
"Sub-Optimal",359.999999998496,"2023-07-18 02:42:22","2023-07-18 08:42:22",53.57839,53.57908,3.06455510810811
"Sub-Optimal",240.000000003977,"2023-07-18 16:32:22","2023-07-18 20:32:22",53.57997,53.58043,3.8249926
"Sub-Optimal",399.999999997914,"2023-07-19 02:42:22","2023-07-19 09:22:22",53.58113,53.58189,3.27649146341463
"Sub-Optimal",259.999999996217,"2023-07-19 16:52:22","2023-07-19 21:12:22",53.58275,53.58324,3.61168007407407
"Sub-Optimal",329.999999995198,"2023-07-20 04:22:22","2023-07-20 09:52:22",53.58406,53.58469,3.28662920588235
"Sub-Optimal",200.000000000824,"2023-07-20 18:22:22","2023-07-20 21:42:22",53.58566,53.58604,3.88813642857143
"Sub-Optimal",289.99999999578,"2023-07-21 05:12:22","2023-07-21 10:02:22",53.5869,53.58745,3.1777655
"Sub-Optimal",230.000000000388,"2023-07-21 18:32:22","2023-07-21 22:22:22",53.58842,53.58886,3.86818916666667
"Sub-Optimal",329.999999995198,"2023-07-22 05:02:22","2023-07-22 10:32:22",53.58962,53.59024,3.44172408823529
"Sub-Optimal",219.999999996799,"2023-07-22 19:22:22","2023-07-22 23:02:22",53.59125,53.59167,3.52573226086957
"Sub-Optimal",340.000000002522,"2023-07-23 05:32:22","2023-07-23 11:12:22",53.59241,53.59306,3.67869051428571
"Sub-Optimal",240.000000000242,"2023-07-23 19:52:22","2023-07-23 23:52:22",53.59405,53.59451,3.21326392
"Sub-Optimal",309.999999999224,"2023-07-24 06:52:22","2023-07-24 12:02:22",53.59531,53.59589,3.3928035625
"Sub-Optimal",249.999999996362,"2023-07-24 20:42:22","2023-07-25 00:52:22",53.59688,53.59736,3.29705219230769
"Sub-Optimal",290.000000003249,"2023-07-25 07:52:22","2023-07-25 12:42:22",53.59816,53.59871,3.6956576
"Sub-Optimal",279.99999999966,"2023-07-25 21:12:22","2023-07-26 01:52:22",53.59968,53.60021,2.94721148275862
"Sub-Optimal",309.999999999224,"2023-07-26 08:22:22","2023-07-26 13:32:22",53.60096,53.60155,3.72828428125
"Sub-Optimal",269.999999999806,"2023-07-26 22:22:22","2023-07-27 02:52:22",53.60255,53.60307,2.70685507142857
"Sub-Optimal",290.000000003249,"2023-07-27 09:22:22","2023-07-27 14:12:22",53.60381,53.60436,3.55881673333333
"Sub-Optimal",380.000000001939,"2023-07-27 21:52:22","2023-07-28 04:12:22",53.60524,53.60596,2.5412312025641
"Sub-Optimal",309.999999999224,"2023-07-28 10:12:22","2023-07-28 15:22:22",53.60664,53.60723,3.36971340625
"Sub-Optimal",319.999999999078,"2023-07-28 23:32:22","2023-07-29 04:52:22",53.60817,53.60878,2.40660539393939
"Sub-Optimal",259.999999999951,"2023-07-29 11:52:22","2023-07-29 16:12:22",53.60957,53.61007,3.37258518518519
"Sub-Optimal",360.000000002231,"2023-07-30 00:12:22","2023-07-30 06:12:22",53.61098,53.61167,2.98546154054054
"Sub-Optimal",230.000000000388,"2023-07-30 13:32:22","2023-07-30 17:22:22",53.6125,53.61294,4.1469485
"Sub-Optimal",379.99999999447,"2023-07-31 00:32:22","2023-07-31 06:52:22",53.61376,53.61448,3.34096761538462
"Sub-Optimal",240.000000003977,"2023-07-31 14:32:22","2023-07-31 18:32:22",53.61536,53.61582,4.24433588
"Sub-Optimal",390.000000001794,"2023-08-01 01:22:22","2023-08-01 07:52:22",53.6166,53.61734,3.2306623
"Sub-Optimal",239.999999996508,"2023-08-01 15:42:22","2023-08-01 19:42:22",53.61823,53.61869,3.97153408
"Sub-Optimal",380.000000001939,"2023-08-02 02:22:22","2023-08-02 08:42:22",53.61945,53.62017,3.73724476923077
"Sub-Optimal",209.999999996944,"2023-08-02 17:02:22","2023-08-02 20:32:22",53.62112,53.62152,4.100363
"Sub-Optimal",330.000000002667,"2023-08-03 03:52:22","2023-08-03 09:22:22",53.62236,53.62299,3.62529788235294
"Sub-Optimal",210.000000000679,"2023-08-03 18:02:22","2023-08-03 21:32:22",53.62398,53.62438,3.98580672727273
"Sub-Optimal",349.999999998641,"2023-08-04 04:12:22","2023-08-04 10:02:22",53.62514,53.6258,3.43457386111111
"Sub-Optimal",250.000000003831,"2023-08-04 18:12:22","2023-08-04 22:22:22",53.62674,53.62721,3.79855684615385
"Sub-Optimal",360.000000002231,"2023-08-05 04:52:22","2023-08-05 10:52:22",53.62795,53.62864,3.58807072972973
"Sub-Optimal",259.999999999951,"2023-08-05 19:02:22","2023-08-05 23:22:22",53.62957,53.63007,3.13703448148148
"Sub-Optimal",359.999999998496,"2023-08-06 05:32:22","2023-08-06 11:32:22",53.63077,53.63145,3.54833037837838
"Sub-Optimal",269.999999999806,"2023-08-06 19:52:22","2023-08-07 00:22:22",53.63241,53.63292,3.28100914285714
"Sub-Optimal",289.99999999578,"2023-08-07 07:22:22","2023-08-07 12:12:22",53.63372,53.63427,3.07705956666667
"Sub-Optimal",299.999999999369,"2023-08-07 20:02:22","2023-08-08 01:02:22",53.63516,53.63574,3.47896887096774
"Sub-Optimal",260.00000000742,"2023-08-08 08:22:22","2023-08-08 12:42:22",53.63657,53.63707,3.76713144444444
"Sub-Optimal",329.999999998932,"2023-08-08 20:52:22","2023-08-09 02:22:22",53.638,53.63863,3.16997517647059
"Sub-Optimal",NA,"2023-08-09 09:22:22",NA,53.63943,NA,NA
