#,Date-Time (EDT),Ch:1 - Temperature   (°C),Started Offset,Button Down,Button Up,Host Connected,End of File
8552,08/08/2024 02:17:48,21.522,,,,,
8553,08/08/2024 02:22:48,21.522,,,,,
8554,08/08/2024 02:27:48,21.490,,,,,
8555,08/08/2024 02:32:48,21.447,,,,,
8556,08/08/2024 02:37:48,21.480,,,,,
8557,08/08/2024 02:42:48,21.469,,,,,
8558,08/08/2024 02:47:48,21.480,,,,,
8559,08/08/2024 02:52:48,21.490,,,,,
8560,08/08/2024 02:57:48,21.480,,,,,
8561,08/08/2024 03:02:48,21.458,,,,,
8562,08/08/2024 03:07:48,21.458,,,,,
8563,08/08/2024 03:12:48,21.437,,,,,
8564,08/08/2024 03:17:48,21.426,,,,,
8565,08/08/2024 03:22:48,21.405,,,,,
8566,08/08/2024 03:27:48,21.383,,,,,
8567,08/08/2024 03:32:48,21.362,,,,,
8568,08/08/2024 03:37:48,21.340,,,,,
8569,08/08/2024 03:42:48,21.319,,,,,
8570,08/08/2024 03:47:48,21.287,,,,,
8571,08/08/2024 03:52:48,21.265,,,,,
8572,08/08/2024 03:57:48,21.233,,,,,
8573,08/08/2024 04:02:48,21.222,,,,,
8574,08/08/2024 04:07:48,21.201,,,,,
8575,08/08/2024 04:12:48,21.179,,,,,
8576,08/08/2024 04:17:48,21.158,,,,,
8577,08/08/2024 04:22:48,21.147,,,,,
8578,08/08/2024 04:27:48,21.115,,,,,
8579,08/08/2024 04:32:48,21.093,,,,,
8580,08/08/2024 04:37:48,21.083,,,,,
8581,08/08/2024 04:42:48,21.061,,,,,
8582,08/08/2024 04:47:48,21.040,,,,,
8583,08/08/2024 04:52:48,21.018,,,,,
8584,08/08/2024 04:57:48,20.997,,,,,
8585,08/08/2024 05:02:48,20.976,,,,,
8586,08/08/2024 05:07:48,20.954,,,,,
8587,08/08/2024 05:12:48,20.943,,,,,
8588,08/08/2024 05:17:48,20.922,,,,,
8589,08/08/2024 05:22:48,20.900,,,,,
8590,08/08/2024 05:27:48,20.879,,,,,
8591,08/08/2024 05:32:48,20.858,,,,,
8592,08/08/2024 05:37:48,20.836,,,,,
8593,08/08/2024 05:42:48,20.825,,,,,
8594,08/08/2024 05:47:48,20.804,,,,,
8595,08/08/2024 05:52:48,20.793,,,,,
8596,08/08/2024 05:57:48,20.772,,,,,
8597,08/08/2024 06:02:48,20.761,,,,,
8598,08/08/2024 06:07:48,20.740,,,,,
8599,08/08/2024 06:12:48,20.729,,,,,
8600,08/08/2024 06:17:48,20.718,,,,,
8601,08/08/2024 06:22:48,20.707,,,,,
8602,08/08/2024 06:27:48,20.686,,,,,
8603,08/08/2024 06:32:48,20.675,,,,,
8604,08/08/2024 06:37:48,20.664,,,,,
8605,08/08/2024 06:42:48,20.654,,,,,
8606,08/08/2024 06:47:48,20.632,,,,,
8607,08/08/2024 06:52:48,20.611,,,,,
8608,08/08/2024 06:57:48,20.600,,,,,
8609,08/08/2024 07:02:48,20.600,,,,,
8610,08/08/2024 07:07:48,20.600,,,,,
8611,08/08/2024 07:12:48,20.589,,,,,
8612,08/08/2024 07:17:48,20.568,,,,,
8613,08/08/2024 07:22:48,20.557,,,,,
8614,08/08/2024 07:27:48,20.547,,,,,
8615,08/08/2024 07:32:48,20.536,,,,,
8616,08/08/2024 07:37:48,20.514,,,,,
8617,08/08/2024 07:42:48,20.514,,,,,
8618,08/08/2024 07:47:48,20.504,,,,,
8619,08/08/2024 07:52:48,20.493,,,,,
8620,08/08/2024 07:57:48,20.493,,,,,
8621,08/08/2024 08:02:48,20.504,,,,,
8622,08/08/2024 08:07:48,20.504,,,,,
8623,08/08/2024 08:12:48,20.514,,,,,
8624,08/08/2024 08:17:48,20.514,,,,,
8625,08/08/2024 08:22:48,20.525,,,,,
8626,08/08/2024 08:27:48,20.547,,,,,
8627,08/08/2024 08:32:48,20.568,,,,,
8628,08/08/2024 08:37:48,20.600,,,,,
8629,08/08/2024 08:42:48,20.600,,,,,
8630,08/08/2024 08:47:48,20.611,,,,,
8631,08/08/2024 08:52:48,20.632,,,,,
8632,08/08/2024 08:57:48,20.654,,,,,
8633,08/08/2024 09:02:48,20.675,,,,,
8634,08/08/2024 09:07:48,20.686,,,,,
8635,08/08/2024 09:12:48,20.707,,,,,
8636,08/08/2024 09:17:48,20.729,,,,,
8637,08/08/2024 09:22:48,20.740,,,,,
8638,08/08/2024 09:27:48,20.772,,,,,
8639,08/08/2024 09:32:48,20.793,,,,,
8640,08/08/2024 09:37:48,20.825,,,,,
8641,08/08/2024 09:42:48,20.847,,,,,
8642,08/08/2024 09:47:48,20.879,,,,,
8643,08/08/2024 09:52:48,20.900,,,,,
8644,08/08/2024 09:57:48,20.911,,,,,
8645,08/08/2024 10:02:48,20.933,,,,,
8646,08/08/2024 10:07:48,20.986,,,,,
8647,08/08/2024 10:12:48,20.965,,,,,
8648,08/08/2024 10:17:48,20.997,,,,,
8649,08/08/2024 10:22:48,21.115,,,,,
8650,08/08/2024 10:27:48,21.319,,,,,
8651,08/08/2024 10:32:48,21.587,,,,,
8652,08/08/2024 10:37:48,21.780,,,,,
8653,08/08/2024 10:42:48,21.855,,,,,
8654,08/08/2024 10:47:48,21.834,,,,,
8655,08/08/2024 10:52:48,21.780,,,,,
8656,08/08/2024 10:57:48,21.758,,,,,
8657,08/08/2024 11:02:48,21.769,,,,,
8658,08/08/2024 11:07:48,21.748,,,,,
8659,08/08/2024 11:12:48,21.726,,,,,
8660,08/08/2024 11:17:48,21.716,,,,,
8661,08/08/2024 11:22:48,21.726,,,,,
8662,08/08/2024 11:27:48,21.737,,,,,
8663,08/08/2024 11:32:48,21.748,,,,,
8664,08/08/2024 11:37:48,21.737,,,,,
8665,08/08/2024 11:42:48,21.748,,,,,
8666,08/08/2024 11:47:48,21.737,,,,,
8667,08/08/2024 11:52:48,21.726,,,,,
8668,08/08/2024 11:57:48,21.726,,,,,
8669,08/08/2024 12:02:48,21.726,,,,,
8670,08/08/2024 12:07:48,21.726,,,,,
8671,08/08/2024 12:12:48,21.726,,,,,
8672,08/08/2024 12:17:48,21.716,,,,,
8673,08/08/2024 12:22:48,21.705,,,,,
8674,08/08/2024 12:27:48,21.694,,,,,
8675,08/08/2024 12:32:48,21.683,,,,,
8676,08/08/2024 12:37:48,21.662,,,,,
8677,08/08/2024 12:42:48,21.630,,,,,
8678,08/08/2024 12:47:48,21.630,,,,,
8679,08/08/2024 12:52:48,21.630,,,,,
8680,08/08/2024 12:57:48,21.640,,,,,
8681,08/08/2024 13:02:48,21.651,,,,,
8682,08/08/2024 13:07:48,21.640,,,,,
8683,08/08/2024 13:12:48,21.651,,,,,
8684,08/08/2024 13:17:48,21.662,,,,,
8685,08/08/2024 13:22:48,21.651,,,,,
8686,08/08/2024 13:27:48,21.662,,,,,
8687,08/08/2024 13:32:48,21.640,,,,,
8688,08/08/2024 13:37:48,21.640,,,,,
8689,08/08/2024 13:42:48,21.640,,,,,
8690,08/08/2024 13:47:48,21.640,,,,,
8691,08/08/2024 13:52:48,21.640,,,,,
8692,08/08/2024 13:57:48,21.630,,,,,
8693,08/08/2024 14:02:48,21.630,,,,,
8694,08/08/2024 14:07:48,21.619,,,,,
8695,08/08/2024 14:12:48,21.608,,,,,
8696,08/08/2024 14:17:48,21.608,,,,,
8697,08/08/2024 14:22:48,21.608,,,,,
8698,08/08/2024 14:27:48,21.608,,,,,
8699,08/08/2024 14:32:48,21.608,,,,,
8700,08/08/2024 14:37:48,21.608,,,,,
8701,08/08/2024 14:42:48,21.619,,,,,
8702,08/08/2024 14:47:48,21.640,,,,,
8703,08/08/2024 14:52:48,21.640,,,,,
8704,08/08/2024 14:57:48,21.651,,,,,
8705,08/08/2024 15:02:48,21.662,,,,,
8706,08/08/2024 15:07:48,21.673,,,,,
8707,08/08/2024 15:12:48,21.694,,,,,
8708,08/08/2024 15:17:48,21.705,,,,,
8709,08/08/2024 15:22:48,21.726,,,,,
8710,08/08/2024 15:27:48,21.737,,,,,
8711,08/08/2024 15:32:48,21.748,,,,,
8712,08/08/2024 15:37:48,21.780,,,,,
8713,08/08/2024 15:42:48,21.791,,,,,
8714,08/08/2024 15:47:48,21.812,,,,,
8715,08/08/2024 15:52:48,21.834,,,,,
8716,08/08/2024 15:57:48,21.866,,,,,
8717,08/08/2024 16:02:48,21.887,,,,,
8718,08/08/2024 16:07:48,21.909,,,,,
8719,08/08/2024 16:12:48,21.941,,,,,
8720,08/08/2024 16:17:48,21.962,,,,,
8721,08/08/2024 16:22:48,21.994,,,,,
8722,08/08/2024 16:27:48,22.027,,,,,
8723,08/08/2024 16:32:48,22.048,,,,,
8724,08/08/2024 16:37:48,22.059,,,,,
8725,08/08/2024 16:42:48,22.080,,,,,
8726,08/08/2024 16:47:48,22.102,,,,,
8727,08/08/2024 16:52:48,22.112,,,,,
8728,08/08/2024 16:57:48,22.123,,,,,
8729,08/08/2024 17:02:48,22.123,,,,,
8730,08/08/2024 17:07:48,22.134,,,,,
8731,08/08/2024 17:12:48,22.123,,,,,
8732,08/08/2024 17:17:48,22.134,,,,,
8733,08/08/2024 17:22:48,22.134,,,,,
8734,08/08/2024 17:27:48,22.134,,,,,
8735,08/08/2024 17:32:48,22.123,,,,,
8736,08/08/2024 17:37:48,22.123,,,,,
8737,08/08/2024 17:42:48,22.123,,,,,
8738,08/08/2024 17:47:48,22.112,,,,,
8739,08/08/2024 17:52:48,22.102,,,,,
8740,08/08/2024 17:57:48,22.091,,,,,
8741,08/08/2024 18:02:48,22.069,,,,,
8742,08/08/2024 18:07:48,22.059,,,,,
8743,08/08/2024 18:12:48,22.037,,,,,
8744,08/08/2024 18:17:48,22.005,,,,,
8745,08/08/2024 18:22:48,21.984,,,,,
8746,08/08/2024 18:27:48,21.962,,,,,
8747,08/08/2024 18:32:48,21.941,,,,,
8748,08/08/2024 18:37:48,21.909,,,,,
8749,08/08/2024 18:42:48,21.887,,,,,
8750,08/08/2024 18:47:48,21.866,,,,,
8751,08/08/2024 18:52:48,21.834,,,,,
8752,08/08/2024 18:57:48,21.812,,,,,
8753,08/08/2024 19:02:48,21.801,,,,,
8754,08/08/2024 19:07:48,21.769,,,,,
8755,08/08/2024 19:12:48,21.748,,,,,
8756,08/08/2024 19:17:48,21.726,,,,,
8757,08/08/2024 19:22:48,21.694,,,,,
8758,08/08/2024 19:27:48,21.673,,,,,
8759,08/08/2024 19:32:48,21.662,,,,,
8760,08/08/2024 19:37:48,21.640,,,,,
8761,08/08/2024 19:42:48,21.608,,,,,
8762,08/08/2024 19:47:48,21.598,,,,,
8763,08/08/2024 19:52:48,21.576,,,,,
8764,08/08/2024 19:57:48,21.555,,,,,
8765,08/08/2024 20:02:48,21.522,,,,,
8766,08/08/2024 20:07:48,21.501,,,,,
8767,08/08/2024 20:12:48,21.469,,,,,
8768,08/08/2024 20:17:48,21.458,,,,,
8769,08/08/2024 20:22:48,21.437,,,,,
8770,08/08/2024 20:27:48,21.405,,,,,
8771,08/08/2024 20:32:48,21.383,,,,,
8772,08/08/2024 20:37:48,21.372,,,,,
8773,08/08/2024 20:42:48,21.351,,,,,
8774,08/08/2024 20:47:48,21.319,,,,,
8775,08/08/2024 20:52:48,21.308,,,,,
8776,08/08/2024 20:57:48,21.287,,,,,
8777,08/08/2024 21:02:48,21.265,,,,,
8778,08/08/2024 21:07:48,21.244,,,,,
8779,08/08/2024 21:12:48,21.222,,,,,
8780,08/08/2024 21:17:48,21.201,,,,,
8781,08/08/2024 21:22:48,21.179,,,,,
8782,08/08/2024 21:27:48,21.147,,,,,
8783,08/08/2024 21:32:48,21.126,,,,,
8784,08/08/2024 21:37:48,21.104,,,,,
8785,08/08/2024 21:42:48,21.083,,,,,
8786,08/08/2024 21:47:48,21.061,,,,,
8787,08/08/2024 21:52:48,21.029,,,,,
8788,08/08/2024 21:57:48,21.029,,,,,
8789,08/08/2024 22:02:48,20.997,,,,,
8790,08/08/2024 22:07:48,20.976,,,,,
8791,08/08/2024 22:12:48,20.943,,,,,
8792,08/08/2024 22:17:48,20.997,,,,,
8793,08/08/2024 22:22:48,21.018,,,,,
8794,08/08/2024 22:27:48,21.008,,,,,
8795,08/08/2024 22:32:48,21.072,,,,,
8796,08/08/2024 22:37:48,21.136,,,,,
8797,08/08/2024 22:42:48,21.115,,,,,
8798,08/08/2024 22:47:48,21.136,,,,,
8799,08/08/2024 22:52:48,21.158,,,,,
8800,08/08/2024 22:57:48,21.158,,,,,
8801,08/08/2024 23:02:48,21.158,,,,,
8802,08/08/2024 23:07:48,21.179,,,,,
8803,08/08/2024 23:12:48,21.179,,,,,
8804,08/08/2024 23:17:48,21.179,,,,,
8805,08/08/2024 23:22:48,21.179,,,,,
8806,08/08/2024 23:27:48,21.179,,,,,
8807,08/08/2024 23:32:48,21.179,,,,,
8808,08/08/2024 23:37:48,21.169,,,,,
8809,08/08/2024 23:42:48,21.147,,,,,
8810,08/08/2024 23:47:48,21.147,,,,,
8811,08/08/2024 23:52:48,21.136,,,,,
8812,08/08/2024 23:57:48,21.126,,,,,
8813,08/09/2024 00:02:48,21.126,,,,,
8814,08/09/2024 00:07:48,21.126,,,,,
8815,08/09/2024 00:12:48,21.136,,,,,
8816,08/09/2024 00:17:48,21.147,,,,,
8817,08/09/2024 00:22:48,21.147,,,,,
8818,08/09/2024 00:27:48,21.147,,,,,
8819,08/09/2024 00:32:48,21.136,,,,,
8820,08/09/2024 00:37:48,21.115,,,,,
8821,08/09/2024 00:42:48,21.093,,,,,
8822,08/09/2024 00:47:48,21.072,,,,,
8823,08/09/2024 00:52:48,21.061,,,,,
8824,08/09/2024 00:57:48,21.061,,,,,
8825,08/09/2024 01:02:48,21.061,,,,,
8826,08/09/2024 01:07:48,21.061,,,,,
8827,08/09/2024 01:12:48,21.061,,,,,
8828,08/09/2024 01:17:48,21.072,,,,,
8829,08/09/2024 01:22:48,21.083,,,,,
8830,08/09/2024 01:27:48,21.093,,,,,
8831,08/09/2024 01:32:48,21.093,,,,,
8832,08/09/2024 01:37:48,21.093,,,,,
8833,08/09/2024 01:42:48,21.115,,,,,
8834,08/09/2024 01:47:48,21.136,,,,,
8835,08/09/2024 01:52:48,21.136,,,,,
8836,08/09/2024 01:57:48,21.147,,,,,
8837,08/09/2024 02:02:48,21.169,,,,,
8838,08/09/2024 02:07:48,21.179,,,,,
8839,08/09/2024 02:12:48,21.179,,,,,
8840,08/09/2024 02:17:48,21.201,,,,,
8841,08/09/2024 02:22:48,21.201,,,,,
8842,08/09/2024 02:27:48,21.201,,,,,
8843,08/09/2024 02:32:48,21.211,,,,,
8844,08/09/2024 02:37:48,21.211,,,,,
8845,08/09/2024 02:42:48,21.222,,,,,
8846,08/09/2024 02:47:48,21.233,,,,,
8847,08/09/2024 02:52:48,21.222,,,,,
8848,08/09/2024 02:57:48,21.233,,,,,
8849,08/09/2024 03:02:48,21.222,,,,,
8850,08/09/2024 03:07:48,21.222,,,,,
8851,08/09/2024 03:12:48,21.222,,,,,
8852,08/09/2024 03:17:48,21.233,,,,,
8853,08/09/2024 03:22:48,21.211,,,,,
8854,08/09/2024 03:27:48,21.211,,,,,
8855,08/09/2024 03:32:48,21.201,,,,,
8856,08/09/2024 03:37:48,21.190,,,,,
8857,08/09/2024 03:42:48,21.190,,,,,
8858,08/09/2024 03:47:48,21.179,,,,,
8859,08/09/2024 03:52:48,21.158,,,,,
8860,08/09/2024 03:57:48,21.147,,,,,
8861,08/09/2024 04:02:48,21.147,,,,,
8862,08/09/2024 04:07:48,21.126,,,,,
8863,08/09/2024 04:12:48,21.115,,,,,
8864,08/09/2024 04:17:48,21.115,,,,,
8865,08/09/2024 04:22:48,21.104,,,,,
8866,08/09/2024 04:27:48,21.104,,,,,
8867,08/09/2024 04:32:48,21.093,,,,,
8868,08/09/2024 04:37:48,21.093,,,,,
8869,08/09/2024 04:42:48,21.093,,,,,
8870,08/09/2024 04:47:48,21.093,,,,,
8871,08/09/2024 04:52:48,21.093,,,,,
8872,08/09/2024 04:57:48,21.083,,,,,
8873,08/09/2024 05:02:48,21.083,,,,,
8874,08/09/2024 05:07:48,21.072,,,,,
8875,08/09/2024 05:12:48,21.083,,,,,
8876,08/09/2024 05:17:48,21.083,,,,,
8877,08/09/2024 05:22:48,21.072,,,,,
8878,08/09/2024 05:27:48,21.061,,,,,
8879,08/09/2024 05:32:48,21.061,,,,,
8880,08/09/2024 05:37:48,21.061,,,,,
8881,08/09/2024 05:42:48,21.061,,,,,
8882,08/09/2024 05:47:48,21.061,,,,,
8883,08/09/2024 05:52:48,21.051,,,,,
8884,08/09/2024 05:57:48,21.051,,,,,
8885,08/09/2024 06:02:48,21.040,,,,,
8886,08/09/2024 06:07:48,21.040,,,,,
8887,08/09/2024 06:12:48,21.029,,,,,
8888,08/09/2024 06:17:48,21.040,,,,,
8889,08/09/2024 06:22:48,21.040,,,,,
8890,08/09/2024 06:27:48,21.029,,,,,
8891,08/09/2024 06:32:48,21.029,,,,,
8892,08/09/2024 06:37:48,21.029,,,,,
8893,08/09/2024 06:42:48,21.029,,,,,
8894,08/09/2024 06:47:48,21.029,,,,,
8895,08/09/2024 06:52:48,21.029,,,,,
8896,08/09/2024 06:57:48,21.029,,,,,
8897,08/09/2024 07:02:48,21.029,,,,,
8898,08/09/2024 07:07:48,21.040,,,,,
8899,08/09/2024 07:12:48,21.040,,,,,
8900,08/09/2024 07:17:48,21.051,,,,,
8901,08/09/2024 07:22:48,21.061,,,,,
8902,08/09/2024 07:27:48,21.061,,,,,
8903,08/09/2024 07:32:48,21.072,,,,,
8904,08/09/2024 07:37:48,21.093,,,,,
8905,08/09/2024 07:42:48,21.104,,,,,
8906,08/09/2024 07:47:48,21.136,,,,,
8907,08/09/2024 07:52:48,21.158,,,,,
8908,08/09/2024 07:57:48,21.179,,,,,
8909,08/09/2024 08:02:48,21.222,,,,,
8910,08/09/2024 08:07:48,21.254,,,,,
8911,08/09/2024 08:12:48,21.287,,,,,
8912,08/09/2024 08:17:48,21.362,,,,,
8913,08/09/2024 08:22:48,21.394,,,,,
8914,08/09/2024 08:27:48,21.415,,,,,
8915,08/09/2024 08:32:48,21.469,,,,,
8916,08/09/2024 08:37:48,21.544,,,,,
8917,08/09/2024 08:42:48,21.598,,,,,
8918,08/09/2024 08:47:48,21.662,,,,,
8919,08/09/2024 08:52:48,21.716,,,,,
8920,08/09/2024 08:57:48,21.769,,,,,
8921,08/09/2024 09:02:48,21.866,,,,,
8922,08/09/2024 09:07:48,21.973,,,,,
8923,08/09/2024 09:12:48,22.069,,,,,
8924,08/09/2024 09:17:48,22.177,,,,,
8925,08/09/2024 09:22:48,22.273,,,,,
8926,08/09/2024 09:27:48,22.359,,,,,
8927,08/09/2024 09:32:48,22.445,,,,,
8928,08/09/2024 09:37:48,22.498,,,,,
8929,08/09/2024 09:42:48,22.574,,,,,
8930,08/09/2024 09:47:48,22.649,,,,,
8931,08/09/2024 09:52:48,22.734,,,,,
8932,08/09/2024 09:57:48,22.842,,,,,
8933,08/09/2024 10:02:48,22.885,,,,,
8934,08/09/2024 10:07:48,22.938,,,,,
8935,08/09/2024 10:12:48,23.013,,,,,
8936,08/09/2024 10:17:48,23.088,,,,,
8937,08/09/2024 10:22:48,23.239,,,,,
8938,08/09/2024 10:27:48,23.367,,,,,
8939,08/09/2024 10:32:48,23.271,,,,,
8940,08/09/2024 10:37:48,23.356,,,,,
8941,08/09/2024 10:42:48,23.453,,,,,
8942,08/09/2024 10:47:48,23.346,,,,,
8943,08/09/2024 10:52:48,23.271,,,,,
8944,08/09/2024 10:57:48,23.131,,,,,
8945,08/09/2024 11:02:48,23.003,,,,,
8946,08/09/2024 11:07:48,22.927,,,,,
8947,08/09/2024 11:12:48,22.895,,,,,
8948,08/09/2024 11:17:48,22.960,,,,,
8949,08/09/2024 11:22:48,23.003,,,,,
8950,08/09/2024 11:27:48,22.992,,,,,
8951,08/09/2024 11:32:48,23.045,,,,,
8952,08/09/2024 11:37:48,23.228,,,,,
8953,08/09/2024 11:42:48,23.217,,,,,
8954,08/09/2024 11:47:48,23.067,,,,,
8955,08/09/2024 11:52:48,22.917,,,,,
8956,08/09/2024 11:57:48,22.820,,,,,
8957,08/09/2024 12:02:48,22.734,,,,,
8958,08/09/2024 12:07:48,22.702,,,,,
8959,08/09/2024 12:12:48,22.713,,,,,
8960,08/09/2024 12:17:48,22.724,,,,,
8961,08/09/2024 12:22:48,22.777,,,,,
8962,08/09/2024 12:27:48,22.874,,,,,
8963,08/09/2024 12:32:48,22.981,,,,,
8964,08/09/2024 12:37:48,23.099,,,,,
8965,08/09/2024 12:42:48,23.174,,,,,
8966,08/09/2024 12:47:48,23.249,,,,,
8967,08/09/2024 12:52:48,23.303,,,,,
8968,08/09/2024 12:57:48,23.314,,,,,
8969,08/09/2024 13:02:48,23.335,,,,,
8970,08/09/2024 13:07:48,23.346,,,,,
8971,08/09/2024 13:12:48,23.356,,,,,
8972,08/09/2024 13:17:48,23.324,,,,,
8973,08/09/2024 13:22:48,23.271,,,,,
8974,08/09/2024 13:27:48,23.239,,,,,
8975,08/09/2024 13:32:48,23.228,,,,,
8976,08/09/2024 13:37:48,23.185,,,,,
8977,08/09/2024 13:42:48,23.153,,,,,
8978,08/09/2024 13:47:48,23.121,,,,,
8979,08/09/2024 13:52:48,23.110,,,,,
8980,08/09/2024 13:57:48,23.078,,,,,
8981,08/09/2024 14:02:48,23.013,,,,,
8982,08/09/2024 14:07:48,22.949,,,,,
8983,08/09/2024 14:12:48,22.949,,,,,
8984,08/09/2024 14:17:48,22.949,,,,,
8985,08/09/2024 14:22:48,22.906,,,,,
8986,08/09/2024 14:27:48,22.831,,,,,
8987,08/09/2024 14:32:48,22.777,,,,,
8988,08/09/2024 14:37:48,22.745,,,,,
8989,08/09/2024 14:42:48,22.724,,,,,
8990,08/09/2024 14:47:48,22.692,,,,,
8991,08/09/2024 14:52:48,22.659,,,,,
8992,08/09/2024 14:57:48,22.670,,,,,
8993,08/09/2024 15:02:48,22.649,,,,,
8994,08/09/2024 15:07:48,22.638,,,,,
8995,08/09/2024 15:12:48,22.616,,,,,
8996,08/09/2024 15:17:48,22.595,,,,,
8997,08/09/2024 15:22:48,22.616,,,,,
8998,08/09/2024 15:27:48,22.659,,,,,
8999,08/09/2024 15:32:48,22.692,,,,,
9000,08/09/2024 15:37:48,22.702,,,,,
9001,08/09/2024 15:42:48,22.713,,,,,
9002,08/09/2024 15:47:48,22.724,,,,,
9003,08/09/2024 15:52:48,22.734,,,,,
9004,08/09/2024 15:57:48,22.756,,,,,
9005,08/09/2024 16:02:48,22.820,,,,,
9006,08/09/2024 16:07:48,22.917,,,,,
9007,08/09/2024 16:12:48,23.013,,,,,
9008,08/09/2024 16:17:48,23.088,,,,,
9009,08/09/2024 16:22:48,23.142,,,,,
9010,08/09/2024 16:27:48,23.239,,,,,
9011,08/09/2024 16:32:48,23.335,,,,,
9012,08/09/2024 16:37:48,23.442,,,,,
9013,08/09/2024 16:42:48,23.539,,,,,
9014,08/09/2024 16:47:48,23.689,,,,,
9015,08/09/2024 16:52:48,23.818,,,,,
9016,08/09/2024 16:57:48,23.946,,,,,
9017,08/09/2024 17:02:48,24.054,,,,,
9018,08/09/2024 17:07:48,24.150,,,,,
9019,08/09/2024 17:12:48,24.257,,,,,
9020,08/09/2024 17:17:48,24.365,,,,,
9021,08/09/2024 17:22:48,24.461,,,,,
9022,08/09/2024 17:27:48,24.568,,,,,
9023,08/09/2024 17:32:48,24.644,,,,,
9024,08/09/2024 17:37:48,24.729,,,,,
9025,08/09/2024 17:42:48,24.794,,,,,
9026,08/09/2024 17:47:48,24.890,,,,,
9027,08/09/2024 17:52:48,24.944,,,,,
9028,08/09/2024 17:57:48,24.997,,,,,
9029,08/09/2024 18:02:48,25.030,,,,,
9030,08/09/2024 18:07:48,25.062,,,,,
9031,08/09/2024 18:12:48,25.094,,,,,
9032,08/09/2024 18:17:48,25.126,,,,,
9033,08/09/2024 18:22:48,25.158,,,,,
9034,08/09/2024 18:27:48,25.190,,,,,
9035,08/09/2024 18:32:48,25.212,,,,,
9036,08/09/2024 18:37:48,25.233,,,,,
9037,08/09/2024 18:42:48,25.233,,,,,
9038,08/09/2024 18:47:48,25.233,,,,,
9039,08/09/2024 18:52:48,25.233,,,,,
9040,08/09/2024 18:57:48,25.212,,,,,
9041,08/09/2024 19:02:48,25.201,,,,,
9042,08/09/2024 19:07:48,25.190,,,,,
9043,08/09/2024 19:12:48,25.180,,,,,
9044,08/09/2024 19:17:48,25.169,,,,,
9045,08/09/2024 19:22:48,25.158,,,,,
9046,08/09/2024 19:27:48,25.148,,,,,
9047,08/09/2024 19:32:48,25.148,,,,,
9048,08/09/2024 19:37:48,25.137,,,,,
9049,08/09/2024 19:42:48,25.115,,,,,
9050,08/09/2024 19:47:48,25.115,,,,,
9051,08/09/2024 19:52:48,25.094,,,,,
9052,08/09/2024 19:57:48,25.083,,,,,
9053,08/09/2024 20:02:48,25.062,,,,,
9054,08/09/2024 20:07:48,25.040,,,,,
9055,08/09/2024 20:12:48,25.019,,,,,
9056,08/09/2024 20:17:48,24.997,,,,,
9057,08/09/2024 20:22:48,24.976,,,,,
9058,08/09/2024 20:27:48,24.965,,,,,
9059,08/09/2024 20:32:48,24.944,,,,,
9060,08/09/2024 20:37:48,24.933,,,,,
9061,08/09/2024 20:42:48,24.912,,,,,
9062,08/09/2024 20:47:48,24.890,,,,,
9063,08/09/2024 20:52:48,24.869,,,,,
9064,08/09/2024 20:57:48,24.858,,,,,
9065,08/09/2024 21:02:48,24.837,,,,,
9066,08/09/2024 21:07:48,24.826,,,,,
9067,08/09/2024 21:12:48,24.804,,,,,
9068,08/09/2024 21:17:48,24.794,,,,,
9069,08/09/2024 21:22:48,24.761,,,,,
9070,08/09/2024 21:27:48,24.740,,,,,
9071,08/09/2024 21:32:48,24.729,,,,,
9072,08/09/2024 21:37:48,24.708,,,,,
9073,08/09/2024 21:42:48,24.686,,,,,
9074,08/09/2024 21:47:48,24.665,,,,,
9075,08/09/2024 21:52:48,24.644,,,,,
9076,08/09/2024 21:57:48,24.633,,,,,
9077,08/09/2024 22:02:48,24.611,,,,,
9078,08/09/2024 22:07:48,24.601,,,,,
9079,08/09/2024 22:12:48,24.579,,,,,
9080,08/09/2024 22:17:48,24.568,,,,,
9081,08/09/2024 22:22:48,24.558,,,,,
9082,08/09/2024 22:27:48,24.536,,,,,
9083,08/09/2024 22:32:48,24.515,,,,,
9084,08/09/2024 22:37:48,24.493,,,,,
9085,08/09/2024 22:42:48,24.472,,,,,
9086,08/09/2024 22:47:48,24.472,,,,,
9087,08/09/2024 22:52:48,24.450,,,,,
9088,08/09/2024 22:57:48,24.450,,,,,
9089,08/09/2024 23:02:48,24.397,,,,,
9090,08/09/2024 23:07:48,24.225,,,,,
9091,08/09/2024 23:12:48,24.054,,,,,
9092,08/09/2024 23:17:48,23.689,,,,,
9093,08/09/2024 23:22:48,23.163,,,,,
9094,08/09/2024 23:27:48,22.895,,,,,
9095,08/09/2024 23:32:48,22.745,,,,,
9096,08/09/2024 23:37:48,22.670,,,,,
9097,08/09/2024 23:42:48,22.638,,,,,
9098,08/09/2024 23:47:48,22.627,,,,,
9099,08/09/2024 23:52:48,22.616,,,,,
9100,08/09/2024 23:57:48,22.616,,,,,
9101,08/10/2024 00:02:48,22.616,,,,,
9102,08/10/2024 00:07:48,22.616,,,,,
9103,08/10/2024 00:12:48,22.606,,,,,
9104,08/10/2024 00:17:48,22.595,,,,,
9105,08/10/2024 00:22:48,22.595,,,,,
9106,08/10/2024 00:27:48,22.595,,,,,
9107,08/10/2024 00:32:48,22.595,,,,,
9108,08/10/2024 00:37:48,22.595,,,,,
