#,Date-Time (EDT),Temperature   (°C),Started Offset,Button Down,Button Up,End of File
3711,9/21/2024 5:59,21.297,,,,
3712,9/21/2024 6:09,21.254,,,,
3713,9/21/2024 6:19,21.19,,,,
3714,9/21/2024 6:29,21.104,,,,
3715,9/21/2024 6:39,21.04,,,,
3716,9/21/2024 6:49,20.943,,,,
3717,9/21/2024 6:59,20.804,,,,
3718,9/21/2024 7:09,20.74,,,,
3719,9/21/2024 7:19,20.718,,,,
3720,9/21/2024 7:29,20.686,,,,
3721,9/21/2024 7:39,20.654,,,,
3722,9/21/2024 7:49,20.611,,,,
3723,9/21/2024 7:59,20.568,,,,
3724,9/21/2024 8:09,20.461,,,,
3725,9/21/2024 8:19,20.375,,,,
3726,9/21/2024 8:29,20.289,,,,
3727,9/21/2024 8:39,20.375,,,,
3728,9/21/2024 8:49,20.257,,,,
3729,9/21/2024 8:59,20.203,,,,
3730,9/21/2024 9:09,20.193,,,,
3731,9/21/2024 9:19,20.214,,,,
3732,9/21/2024 9:29,20.664,,,,
3733,9/21/2024 9:39,20.879,,,,
3734,9/21/2024 9:49,21.008,,,,
3735,9/21/2024 9:59,21.179,,,,
3736,9/21/2024 10:09,21.415,,,,
3737,9/21/2024 10:19,21.512,,,,
3738,9/21/2024 10:29,21.565,,,,
3739,9/21/2024 10:39,21.598,,,,
3740,9/21/2024 10:49,21.683,,,,
3741,9/21/2024 10:59,21.769,,,,
3742,9/21/2024 11:09,21.844,,,,
3743,9/21/2024 11:19,21.898,,,,
3744,9/21/2024 11:29,21.941,,,,
3745,9/21/2024 11:39,21.962,,,,
3746,9/21/2024 11:49,21.973,,,,
3747,9/21/2024 11:59,21.973,,,,
3748,9/21/2024 12:09,21.984,,,,
3749,9/21/2024 12:19,21.984,,,,
3750,9/21/2024 12:29,21.984,,,,
3751,9/21/2024 12:39,21.994,,,,
3752,9/21/2024 12:49,21.984,,,,
3753,9/21/2024 12:59,21.984,,,,
3754,9/21/2024 13:09,21.962,,,,
3755,9/21/2024 13:19,21.973,,,,
3756,9/21/2024 13:29,21.984,,,,
3757,9/21/2024 13:39,21.994,,,,
3758,9/21/2024 13:49,22.005,,,,
3759,9/21/2024 13:59,22.005,,,,
3760,9/21/2024 14:09,22.005,,,,
3761,9/21/2024 14:19,22.005,,,,
3762,9/21/2024 14:29,21.994,,,,
3763,9/21/2024 14:39,21.984,,,,
3764,9/21/2024 14:49,21.994,,,,
3765,9/21/2024 14:59,22.005,,,,
3766,9/21/2024 15:09,22.016,,,,
3767,9/21/2024 15:19,22.069,,,,
3768,9/21/2024 15:29,22.134,,,,
3769,9/21/2024 15:39,22.145,,,,
3770,9/21/2024 15:49,22.187,,,,
3771,9/21/2024 15:59,22.22,,,,
3772,9/21/2024 16:09,22.273,,,,
3773,9/21/2024 16:19,22.327,,,,
3774,9/21/2024 16:29,22.359,,,,
3775,9/21/2024 16:39,22.391,,,,
3776,9/21/2024 16:49,22.413,,,,
3777,9/21/2024 16:59,22.423,,,,
3778,9/21/2024 17:09,22.423,,,,
3779,9/21/2024 17:19,22.413,,,,
3780,9/21/2024 17:29,22.413,,,,
3781,9/21/2024 17:39,22.434,,,,
3782,9/21/2024 17:49,22.434,,,,
3783,9/21/2024 17:59,22.413,,,,
3784,9/21/2024 18:09,22.413,,,,
3785,9/21/2024 18:19,22.381,,,,
3786,9/21/2024 18:29,22.359,,,,
3787,9/21/2024 18:39,22.316,,,,
3788,9/21/2024 18:49,22.252,,,,
3789,9/21/2024 18:59,22.198,,,,
3790,9/21/2024 19:09,22.155,,,,
3791,9/21/2024 19:19,22.069,,,,
3792,9/21/2024 19:29,22.027,,,,
3793,9/21/2024 19:39,21.984,,,,
3794,9/21/2024 19:49,21.93,,,,
3795,9/21/2024 19:59,21.919,,,,
3796,9/21/2024 20:09,21.898,,,,
3797,9/21/2024 20:19,21.866,,,,
3798,9/21/2024 20:29,21.812,,,,
3799,9/21/2024 20:39,21.748,,,,
3800,9/21/2024 20:49,21.662,,,,
3801,9/21/2024 20:59,21.619,,,,
3802,9/21/2024 21:09,21.544,,,,
3803,9/21/2024 21:19,21.437,,,,
3804,9/21/2024 21:29,21.372,,,,
3805,9/21/2024 21:39,21.029,,,,
3806,9/21/2024 21:49,20.847,,,,
3807,9/21/2024 21:59,20.858,,,,
3808,9/21/2024 22:09,20.976,,,,
3809,9/21/2024 22:19,21.34,,,,
3810,9/21/2024 22:29,21.415,,,,
3811,9/21/2024 22:39,21.447,,,,
3812,9/21/2024 22:49,21.394,,,,
3813,9/21/2024 22:59,21.437,,,,
3814,9/21/2024 23:09,21.512,,,,
3815,9/21/2024 23:19,21.555,,,,
3816,9/21/2024 23:29,21.587,,,,
3817,9/21/2024 23:39,21.608,,,,
3818,9/21/2024 23:49,21.619,,,,
3819,9/21/2024 23:59,21.608,,,,
3820,9/22/2024 0:09,21.608,,,,
3821,9/22/2024 0:19,21.63,,,,
3822,9/22/2024 0:29,21.608,,,,
3823,9/22/2024 0:39,21.608,,,,
3824,9/22/2024 0:49,21.598,,,,
3825,9/22/2024 0:59,21.587,,,,
3826,9/22/2024 1:09,21.576,,,,
3827,9/22/2024 1:19,21.555,,,,
3828,9/22/2024 1:29,21.533,,,,
3829,9/22/2024 1:39,21.544,,,,
3830,9/22/2024 1:49,21.533,,,,
3831,9/22/2024 1:59,21.533,,,,
3832,9/22/2024 2:09,21.522,,,,
3833,9/22/2024 2:19,21.522,,,,
3834,9/22/2024 2:29,21.522,,,,
3835,9/22/2024 2:39,21.501,,,,
3836,9/22/2024 2:49,21.501,,,,
3837,9/22/2024 2:59,21.512,,,,
3838,9/22/2024 3:09,21.501,,,,
3839,9/22/2024 3:19,21.49,,,,
3840,9/22/2024 3:29,21.49,,,,
3841,9/22/2024 3:39,21.458,,,,
3842,9/22/2024 3:49,21.437,,,,
3843,9/22/2024 3:59,21.383,,,,
3844,9/22/2024 4:09,21.329,,,,
3845,9/22/2024 4:19,21.319,,,,
3846,9/22/2024 4:29,21.287,,,,
3847,9/22/2024 4:39,21.244,,,,
3848,9/22/2024 4:49,21.158,,,,
3849,9/22/2024 4:59,21.115,,,,
3850,9/22/2024 5:09,21.093,,,,
3851,9/22/2024 5:19,21.04,,,,
3852,9/22/2024 5:29,21.029,,,,
3853,9/22/2024 5:39,21.008,,,,
3854,9/22/2024 5:49,20.976,,,,
3855,9/22/2024 5:59,20.911,,,,
3856,9/22/2024 6:09,20.858,,,,
3857,9/22/2024 6:19,20.815,,,,
3858,9/22/2024 6:29,20.772,,,,
3859,9/22/2024 6:39,20.729,,,,
3860,9/22/2024 6:49,20.654,,,,
3861,9/22/2024 6:59,20.6,,,,
3862,9/22/2024 7:09,20.536,,,,
3863,9/22/2024 7:19,20.482,,,,
3864,9/22/2024 7:29,20.396,,,,
3865,9/22/2024 7:39,20.364,,,,
3866,9/22/2024 7:49,20.311,,,,
3867,9/22/2024 7:59,20.182,,,,
3868,9/22/2024 8:09,20.107,,,,
3869,9/22/2024 8:19,19.967,,,,
3870,9/22/2024 8:29,20,,,,
3871,9/22/2024 8:39,20.032,,,,
3872,9/22/2024 8:49,20.021,,,,
3873,9/22/2024 8:59,20.075,,,,
3874,9/22/2024 9:09,20.096,,,,
3875,9/22/2024 9:19,20.053,,,,
3876,9/22/2024 9:29,20.096,,,,
3877,9/22/2024 9:39,20.032,,,,
3878,9/22/2024 9:49,19.86,,,,
3879,9/22/2024 9:59,19.882,,,,
3880,9/22/2024 10:09,20.085,,,,
3881,9/22/2024 10:19,20.203,,,,
3882,9/22/2024 10:29,20.45,,,,
3883,9/22/2024 10:39,20.664,,,,
3884,9/22/2024 10:49,20.911,,,,
3885,9/22/2024 10:59,20.986,,,,
3886,9/22/2024 11:09,21.093,,,,
3887,9/22/2024 11:19,21.158,,,,
3888,9/22/2024 11:29,21.222,,,,
3889,9/22/2024 11:39,21.276,,,,
3890,9/22/2024 11:49,21.319,,,,
3891,9/22/2024 11:59,21.372,,,,
3892,9/22/2024 12:09,21.415,,,,
3893,9/22/2024 12:19,21.447,,,,
3894,9/22/2024 12:29,21.48,,,,
3895,9/22/2024 12:39,21.522,,,,
3896,9/22/2024 12:49,21.533,,,,
3897,9/22/2024 12:59,21.533,,,,
3898,9/22/2024 13:09,21.522,,,,
3899,9/22/2024 13:19,21.522,,,,
3900,9/22/2024 13:29,21.522,,,,
3901,9/22/2024 13:39,21.533,,,,
3902,9/22/2024 13:49,21.533,,,,
3903,9/22/2024 13:59,21.544,,,,
3904,9/22/2024 14:09,21.544,,,,
3905,9/22/2024 14:19,21.555,,,,
3906,9/22/2024 14:29,21.555,,,,
3907,9/22/2024 14:39,21.576,,,,
3908,9/22/2024 14:49,21.576,,,,
3909,9/22/2024 14:59,21.565,,,,
3910,9/22/2024 15:09,21.576,,,,
3911,9/22/2024 15:19,21.587,,,,
3912,9/22/2024 15:29,21.608,,,,
3913,9/22/2024 15:39,21.619,,,,
3914,9/22/2024 15:49,21.608,,,,
3915,9/22/2024 15:59,21.619,,,,
3916,9/22/2024 16:09,21.683,,,,
3917,9/22/2024 16:19,21.769,,,,
3918,9/22/2024 16:29,21.823,,,,
3919,9/22/2024 16:39,21.898,,,,
3920,9/22/2024 16:49,21.876,,,,
3921,9/22/2024 16:59,21.866,,,,
3922,9/22/2024 17:09,21.866,,,,
3923,9/22/2024 17:19,21.855,,,,
3924,9/22/2024 17:29,21.887,,,,
3925,9/22/2024 17:39,21.898,,,,
3926,9/22/2024 17:49,21.898,,,,
3927,9/22/2024 17:59,21.876,,,,
3928,9/22/2024 18:09,21.887,,,,
3929,9/22/2024 18:19,21.898,,,,
3930,9/22/2024 18:29,21.887,,,,
3931,9/22/2024 18:39,21.866,,,,
3932,9/22/2024 18:49,21.844,,,,
3933,9/22/2024 18:59,21.812,,,,
3934,9/22/2024 19:09,21.801,,,,
3935,9/22/2024 19:19,21.78,,,,
3936,9/22/2024 19:29,21.737,,,,
3937,9/22/2024 19:39,21.694,,,,
3938,9/22/2024 19:49,21.64,,,,
3939,9/22/2024 19:59,21.587,,,,
3940,9/22/2024 20:09,21.512,,,,
3941,9/22/2024 20:19,21.415,,,,
3942,9/22/2024 20:29,21.34,,,,
3943,9/22/2024 20:39,21.265,,,,
3944,9/22/2024 20:49,21.211,,,,
3945,9/22/2024 20:59,21.136,,,,
3946,9/22/2024 21:09,21.083,,,,
3947,9/22/2024 21:19,21.04,,,,
3948,9/22/2024 21:29,20.976,,,,
3949,9/22/2024 21:39,20.911,,,,
3950,9/22/2024 21:49,20.858,,,,
3951,9/22/2024 21:59,20.793,,,,
3952,9/22/2024 22:09,20.75,,,,
3953,9/22/2024 22:19,20.675,,,,
3954,9/22/2024 22:29,20.557,,,,
3955,9/22/2024 22:39,20.278,,,,
3956,9/22/2024 22:49,20.321,,,,
3957,9/22/2024 22:59,20.536,,,,
3958,9/22/2024 23:09,20.654,,,,
3959,9/22/2024 23:19,20.718,,,,
3960,9/22/2024 23:29,20.686,,,,
3961,9/22/2024 23:39,20.718,,,,
3962,9/22/2024 23:49,20.782,,,,
3963,9/22/2024 23:59,20.825,,,,
3964,9/23/2024 0:09,20.825,,,,
3965,9/23/2024 0:19,20.825,,,,
3966,9/23/2024 0:29,20.836,,,,
3967,9/23/2024 0:39,20.879,,,,
3968,9/23/2024 0:49,20.911,,,,
3969,9/23/2024 0:59,20.911,,,,
3970,9/23/2024 1:09,20.911,,,,
3971,9/23/2024 1:19,20.89,,,,
3972,9/23/2024 1:29,20.868,,,,
3973,9/23/2024 1:39,20.858,,,,
3974,9/23/2024 1:49,20.836,,,,
3975,9/23/2024 1:59,20.825,,,,
3976,9/23/2024 2:09,20.804,,,,
3977,9/23/2024 2:19,20.782,,,,
3978,9/23/2024 2:29,20.74,,,,
3979,9/23/2024 2:39,20.707,,,,
3980,9/23/2024 2:49,20.707,,,,
3981,9/23/2024 2:59,20.729,,,,
3982,9/23/2024 3:09,20.761,,,,
3983,9/23/2024 3:19,20.729,,,,
3984,9/23/2024 3:29,20.729,,,,
3985,9/23/2024 3:39,20.761,,,,
3986,9/23/2024 3:49,20.772,,,,
3987,9/23/2024 3:59,20.74,,,,
3988,9/23/2024 4:09,20.718,,,,
3989,9/23/2024 4:19,20.718,,,,
3990,9/23/2024 4:29,20.729,,,,
3991,9/23/2024 4:39,20.686,,,,
3992,9/23/2024 4:49,20.622,,,,
3993,9/23/2024 4:59,20.579,,,,
3994,9/23/2024 5:09,20.514,,,,
3995,9/23/2024 5:19,20.493,,,,
3996,9/23/2024 5:29,20.45,,,,
3997,9/23/2024 5:39,20.396,,,,
3998,9/23/2024 5:49,20.3,,,,
3999,9/23/2024 5:59,20.225,,,,
4000,9/23/2024 6:09,20.193,,,,
4001,9/23/2024 6:19,20.193,,,,
4002,9/23/2024 6:29,20.139,,,,
4003,9/23/2024 6:39,20.096,,,,
4004,9/23/2024 6:49,20.032,,,,
4005,9/23/2024 6:59,19.957,,,,
4006,9/23/2024 7:09,19.914,,,,
4007,9/23/2024 7:19,19.849,,,,
4008,9/23/2024 7:29,19.806,,,,
4009,9/23/2024 7:39,19.764,,,,
4010,9/23/2024 7:49,19.71,,,,
4011,9/23/2024 7:59,19.646,,,,
4012,9/23/2024 8:09,19.592,,,,
4013,9/23/2024 8:19,19.538,,,,
4014,9/23/2024 8:29,19.506,,,,
4015,9/23/2024 8:39,19.506,,,,
4016,9/23/2024 8:49,19.495,,,,
4017,9/23/2024 8:59,19.453,,,,
4018,9/23/2024 9:09,19.377,,,,
4019,9/23/2024 9:19,19.313,,,,
4020,9/23/2024 9:29,19.281,,,,
4021,9/23/2024 9:39,19.249,,,,
4022,9/23/2024 9:49,19.217,,,,
4023,9/23/2024 9:59,19.217,,,,
4024,9/23/2024 10:09,19.195,,,,
4025,9/23/2024 10:19,19.184,,,,
4026,9/23/2024 10:29,19.163,,,,
4027,9/23/2024 10:39,19.174,,,,
4028,9/23/2024 10:49,19.281,,,,
4029,9/23/2024 10:59,19.463,,,,
4030,9/23/2024 11:09,19.56,,,,
4031,9/23/2024 11:19,19.764,,,,
4032,9/23/2024 11:29,20.053,,,,
4033,9/23/2024 11:39,20.311,,,,
4034,9/23/2024 11:49,20.429,,,,
4035,9/23/2024 11:59,20.514,,,,
4036,9/23/2024 12:09,20.568,,,,
4037,9/23/2024 12:19,20.6,,,,
4038,9/23/2024 12:29,20.643,,,,
4039,9/23/2024 12:39,20.707,,,,
4040,9/23/2024 12:49,20.74,,,,
4041,9/23/2024 12:59,20.793,,,,
4042,9/23/2024 13:09,20.804,,,,
4043,9/23/2024 13:19,20.815,,,,
4044,9/23/2024 13:29,20.804,,,,
4045,9/23/2024 13:39,20.804,,,,
4046,9/23/2024 13:49,20.804,,,,
4047,9/23/2024 13:59,20.825,,,,
4048,9/23/2024 14:09,20.836,,,,
4049,9/23/2024 14:19,20.847,,,,
4050,9/23/2024 14:29,20.847,,,,
4051,9/23/2024 14:39,20.836,,,,
4052,9/23/2024 14:49,20.836,,,,
4053,9/23/2024 14:59,20.825,,,,
4054,9/23/2024 15:09,20.825,,,,
4055,9/23/2024 15:19,20.815,,,,
4056,9/23/2024 15:29,20.804,,,,
4057,9/23/2024 15:39,20.804,,,,
4058,9/23/2024 15:49,20.804,,,,
4059,9/23/2024 15:59,20.804,,,,
4060,9/23/2024 16:09,20.782,,,,
4061,9/23/2024 16:19,20.772,,,,
4062,9/23/2024 16:29,20.772,,,,
4063,9/23/2024 16:39,20.772,,,,
4064,9/23/2024 16:49,20.761,,,,
4065,9/23/2024 16:59,20.772,,,,
4066,9/23/2024 17:09,20.772,,,,
4067,9/23/2024 17:19,20.782,,,,
4068,9/23/2024 17:29,20.782,,,,
4069,9/23/2024 17:39,20.782,,,,
4070,9/23/2024 17:49,20.772,,,,
4071,9/23/2024 17:59,20.772,,,,
4072,9/23/2024 18:09,20.772,,,,
4073,9/23/2024 18:19,20.772,,,,
4074,9/23/2024 18:29,20.761,,,,
4075,9/23/2024 18:39,20.74,,,,
4076,9/23/2024 18:49,20.718,,,,
4077,9/23/2024 18:59,20.697,,,,
4078,9/23/2024 19:09,20.686,,,,
4079,9/23/2024 19:19,20.664,,,,
4080,9/23/2024 19:29,20.643,,,,
4081,9/23/2024 19:39,20.622,,,,
4082,9/23/2024 19:49,20.6,,,,
4083,9/23/2024 19:59,20.579,,,,
4084,9/23/2024 20:09,20.547,,,,
4085,9/23/2024 20:19,20.525,,,,
4086,9/23/2024 20:29,20.504,,,,
4087,9/23/2024 20:39,20.482,,,,
4088,9/23/2024 20:49,20.461,,,,
4089,9/23/2024 20:59,20.396,,,,
4090,9/23/2024 21:09,20.343,,,,
4091,9/23/2024 21:19,20.289,,,,
4092,9/23/2024 21:29,20.257,,,,
4093,9/23/2024 21:39,20.203,,,,
4094,9/23/2024 21:49,20.15,,,,
4095,9/23/2024 21:59,20.085,,,,
4096,9/23/2024 22:09,20.01,,,,
4097,9/23/2024 22:19,19.957,,,,
4098,9/23/2024 22:29,19.914,,,,
4099,9/23/2024 22:39,19.849,,,,
4100,9/23/2024 22:49,19.817,,,,
4101,9/23/2024 22:59,19.785,,,,
4102,9/23/2024 23:09,19.699,,,,
4103,9/23/2024 23:19,19.624,,,,
4104,9/23/2024 23:29,19.528,,,,
4105,9/23/2024 23:39,19.56,,,,
4106,9/23/2024 23:49,19.613,,,,
4107,9/23/2024 23:59,19.849,,,,
4108,9/24/2024 0:09,19.957,,,,
4109,9/24/2024 0:19,20,,,,
4110,9/24/2024 0:29,20.021,,,,
4111,9/24/2024 0:39,19.989,,,,
4112,9/24/2024 0:49,20.021,,,,
4113,9/24/2024 0:59,20.075,,,,
4114,9/24/2024 1:09,20.107,,,,
4115,9/24/2024 1:19,20.139,,,,
4116,9/24/2024 1:29,20.171,,,,
4117,9/24/2024 1:39,20.203,,,,
4118,9/24/2024 1:49,20.225,,,,
4119,9/24/2024 1:59,20.268,,,,
4120,9/24/2024 2:09,20.268,,,,
4121,9/24/2024 2:19,20.257,,,,
4122,9/24/2024 2:29,20.225,,,,
4123,9/24/2024 2:39,20.225,,,,
4124,9/24/2024 2:49,20.214,,,,
4125,9/24/2024 2:59,20.203,,,,
4126,9/24/2024 3:09,20.214,,,,
4127,9/24/2024 3:19,20.203,,,,
4128,9/24/2024 3:29,20.203,,,,
4129,9/24/2024 3:39,20.193,,,,
4130,9/24/2024 3:49,20.193,,,,
4131,9/24/2024 3:59,20.182,,,,
4132,9/24/2024 4:09,20.182,,,,
4133,9/24/2024 4:19,20.193,,,,
4134,9/24/2024 4:29,20.203,,,,
4135,9/24/2024 4:39,20.214,,,,
4136,9/24/2024 4:49,20.203,,,,
4137,9/24/2024 4:59,20.203,,,,
4138,9/24/2024 5:09,20.193,,,,
4139,9/24/2024 5:19,20.193,,,,
4140,9/24/2024 5:29,20.171,,,,
4141,9/24/2024 5:39,20.15,,,,
4142,9/24/2024 5:49,20.107,,,,
4143,9/24/2024 5:59,20.032,,,,
4144,9/24/2024 6:09,19.967,,,,
4145,9/24/2024 6:19,19.946,,,,
4146,9/24/2024 6:29,19.914,,,,
4147,9/24/2024 6:39,19.849,,,,
4148,9/24/2024 6:49,19.742,,,,
4149,9/24/2024 6:59,19.592,,,,
4150,9/24/2024 7:09,19.581,,,,
4151,9/24/2024 7:19,19.56,,,,
4152,9/24/2024 7:29,19.528,,,,
4153,9/24/2024 7:39,19.506,,,,
4154,9/24/2024 7:49,19.506,,,,
4155,9/24/2024 7:59,19.431,,,,
4156,9/24/2024 8:09,19.356,,,,
4157,9/24/2024 8:19,19.292,,,,
4158,9/24/2024 8:29,19.26,,,,
4159,9/24/2024 8:39,19.249,,,,
4160,9/24/2024 8:49,19.238,,,,
4161,9/24/2024 8:59,19.195,,,,
4162,9/24/2024 9:09,19.163,,,,
4163,9/24/2024 9:19,19.131,,,,
4164,9/24/2024 9:29,19.131,,,,
4165,9/24/2024 9:39,19.12,,,,
4166,9/24/2024 9:49,19.131,,,,
4167,9/24/2024 9:59,19.195,,,,
4168,9/24/2024 10:09,19.249,,,,
4169,9/24/2024 10:19,19.26,,,,
4170,9/24/2024 10:29,19.238,,,,
4171,9/24/2024 10:39,19.249,,,,
4172,9/24/2024 10:49,19.313,,,,
4173,9/24/2024 10:59,19.302,,,,
4174,9/24/2024 11:09,19.367,,,,
4175,9/24/2024 11:19,19.388,,,,
4176,9/24/2024 11:29,19.335,,,,
4177,9/24/2024 11:39,19.367,,,,
4178,9/24/2024 11:49,19.474,,,,
4179,9/24/2024 11:59,19.624,,,,
4180,9/24/2024 12:09,19.689,,,,
4181,9/24/2024 12:19,19.731,,,,
4182,9/24/2024 12:29,19.785,,,,
4183,9/24/2024 12:39,20,,,,
4184,9/24/2024 12:49,20.15,,,,
4185,9/24/2024 12:59,20.203,,,,
4186,9/24/2024 13:09,20.235,,,,
4187,9/24/2024 13:19,20.3,,,,
4188,9/24/2024 13:29,20.364,,,,
4189,9/24/2024 13:39,20.429,,,,
4190,9/24/2024 13:49,20.482,,,,
4191,9/24/2024 13:59,20.514,,,,
4192,9/24/2024 14:09,20.547,,,,
4193,9/24/2024 14:19,20.568,,,,
4194,9/24/2024 14:29,20.6,,,,
4195,9/24/2024 14:39,20.611,,,,
4196,9/24/2024 14:49,20.632,,,,
4197,9/24/2024 14:59,20.643,,,,
4198,9/24/2024 15:09,20.654,,,,
4199,9/24/2024 15:19,20.654,,,,
4200,9/24/2024 15:29,20.632,,,,
4201,9/24/2024 15:39,20.611,,,,
4202,9/24/2024 15:49,20.6,,,,
4203,9/24/2024 15:59,20.6,,,,
4204,9/24/2024 16:09,20.611,,,,
4205,9/24/2024 16:19,20.6,,,,
4206,9/24/2024 16:29,20.6,,,,
4207,9/24/2024 16:39,20.6,,,,
4208,9/24/2024 16:49,20.589,,,,
4209,9/24/2024 16:59,20.579,,,,
4210,9/24/2024 17:09,20.579,,,,
4211,9/24/2024 17:19,20.579,,,,
4212,9/24/2024 17:29,20.568,,,,
4213,9/24/2024 17:39,20.568,,,,
4214,9/24/2024 17:49,20.568,,,,
4215,9/24/2024 17:59,20.536,,,,
4216,9/24/2024 18:09,20.536,,,,
4217,9/24/2024 18:19,20.568,,,,
4218,9/24/2024 18:29,20.579,,,,
4219,9/24/2024 18:39,20.579,,,,
4220,9/24/2024 18:49,20.579,,,,
4221,9/24/2024 18:59,20.589,,,,
4222,9/24/2024 19:09,20.6,,,,
4223,9/24/2024 19:19,20.622,,,,
4224,9/24/2024 19:29,20.611,,,,
4225,9/24/2024 19:39,20.664,,,,
4226,9/24/2024 19:49,20.654,,,,
4227,9/24/2024 19:59,20.654,,,,
4228,9/24/2024 20:09,20.654,,,,
4229,9/24/2024 20:19,20.654,,,,
4230,9/24/2024 20:29,20.654,,,,
4231,9/24/2024 20:39,20.643,,,,
4232,9/24/2024 20:49,20.643,,,,
4233,9/24/2024 20:59,20.632,,,,
4234,9/24/2024 21:09,20.611,,,,
4235,9/24/2024 21:19,20.6,,,,
4236,9/24/2024 21:29,20.568,,,,
4237,9/24/2024 21:39,20.557,,,,
4238,9/24/2024 21:49,20.536,,,,
4239,9/24/2024 21:59,20.504,,,,
4240,9/24/2024 22:09,20.461,,,,
4241,9/24/2024 22:19,20.375,,,,
4242,9/24/2024 22:29,20.321,,,,
4243,9/24/2024 22:39,20.268,,,,
4244,9/24/2024 22:49,20.225,,,,
4245,9/24/2024 22:59,20.171,,,,
4246,9/24/2024 23:09,20.118,,,,
4247,9/24/2024 23:19,20.064,,,,
4248,9/24/2024 23:29,20.021,,,,
4249,9/24/2024 23:39,20,,,,
4250,9/24/2024 23:49,19.946,,,,
4251,9/24/2024 23:59,19.914,,,,
4252,9/25/2024 0:09,19.882,,,,
4253,9/25/2024 0:19,19.828,,,,
4254,9/25/2024 0:29,19.742,,,,
4255,9/25/2024 0:39,19.774,,,,
4256,9/25/2024 0:49,19.742,,,,
4257,9/25/2024 0:59,19.849,,,,
4258,9/25/2024 1:09,19.849,,,,
4259,9/25/2024 1:19,19.828,,,,
4260,9/25/2024 1:29,19.86,,,,
4261,9/25/2024 1:39,19.935,,,,
4262,9/25/2024 1:49,19.989,,,,
4263,9/25/2024 1:59,20.021,,,,
4264,9/25/2024 2:09,20.042,,,,
4265,9/25/2024 2:19,20.053,,,,
4266,9/25/2024 2:29,20.053,,,,
4267,9/25/2024 2:39,20.042,,,,
4268,9/25/2024 2:49,20.021,,,,
4269,9/25/2024 2:59,20,,,,
4270,9/25/2024 3:09,19.967,,,,
4271,9/25/2024 3:19,19.957,,,,
4272,9/25/2024 3:29,19.946,,,,
4273,9/25/2024 3:39,19.946,,,,
4274,9/25/2024 3:49,19.967,,,,
4275,9/25/2024 3:59,19.978,,,,
4276,9/25/2024 4:09,19.978,,,,
4277,9/25/2024 4:19,19.989,,,,
4278,9/25/2024 4:29,19.978,,,,
4279,9/25/2024 4:39,19.967,,,,
4280,9/25/2024 4:49,19.967,,,,
4281,9/25/2024 4:59,19.967,,,,
4282,9/25/2024 5:09,19.967,,,,
4283,9/25/2024 5:19,19.967,,,,
4284,9/25/2024 5:29,19.967,,,,
4285,9/25/2024 5:39,19.957,,,,
4286,9/25/2024 5:49,19.935,,,,
4287,9/25/2024 5:59,19.935,,,,
4288,9/25/2024 6:09,19.946,,,,
4289,9/25/2024 6:19,19.935,,,,
4290,9/25/2024 6:29,19.935,,,,
4291,9/25/2024 6:39,19.924,,,,
4292,9/25/2024 6:49,19.914,,,,
4293,9/25/2024 6:59,19.892,,,,
4294,9/25/2024 7:09,19.882,,,,
4295,9/25/2024 7:19,19.839,,,,
4296,9/25/2024 7:29,19.817,,,,
4297,9/25/2024 7:39,19.785,,,,
4298,9/25/2024 7:49,19.742,,,,
4299,9/25/2024 7:59,19.689,,,,
4300,9/25/2024 8:09,19.624,,,,
4301,9/25/2024 8:19,19.538,,,,
4302,9/25/2024 8:29,19.474,,,,
4303,9/25/2024 8:39,19.463,,,,
4304,9/25/2024 8:49,19.485,,,,
4305,9/25/2024 8:59,19.506,,,,
4306,9/25/2024 9:09,19.485,,,,
4307,9/25/2024 9:19,19.463,,,,
4308,9/25/2024 9:29,19.442,,,,
4309,9/25/2024 9:39,19.431,,,,
4310,9/25/2024 9:49,19.42,,,,
4311,9/25/2024 9:59,19.388,,,,
4312,9/25/2024 10:09,19.377,,,,
4313,9/25/2024 10:19,19.345,,,,
4314,9/25/2024 10:29,19.302,,,,
4315,9/25/2024 10:39,19.281,,,,
4316,9/25/2024 10:49,19.26,,,,
4317,9/25/2024 10:59,19.249,,,,
4318,9/25/2024 11:09,19.249,,,,
4319,9/25/2024 11:19,19.26,,,,
4320,9/25/2024 11:29,19.249,,,,
4321,9/25/2024 11:39,19.249,,,,
4322,9/25/2024 11:49,19.238,,,,
4323,9/25/2024 11:59,19.249,,,,
4324,9/25/2024 12:09,19.27,,,,
4325,9/25/2024 12:19,19.27,,,,
4326,9/25/2024 12:29,19.249,,,,
4327,9/25/2024 12:39,19.217,,,,
4328,9/25/2024 12:49,19.27,,,,
4329,9/25/2024 12:59,19.324,,,,
4330,9/25/2024 13:09,19.42,,,,
4331,9/25/2024 13:19,19.453,,,,
4332,9/25/2024 13:29,19.474,,,,
4333,9/25/2024 13:39,19.538,,,,
4334,9/25/2024 13:49,19.678,,,,
4335,9/25/2024 13:59,19.753,,,,
4336,9/25/2024 14:09,19.774,,,,
4337,9/25/2024 14:19,19.796,,,,
4338,9/25/2024 14:29,19.828,,,,
4339,9/25/2024 14:39,19.871,,,,
4340,9/25/2024 14:49,19.892,,,,
4341,9/25/2024 14:59,19.935,,,,
4342,9/25/2024 15:09,19.935,,,,
4343,9/25/2024 15:19,19.957,,,,
4344,9/25/2024 15:29,19.935,,,,
