"Location Properties"
"Location Name = Gold Star Beach, NY"
"Location ID = ec19e1b1-9de7-4230-9910-8f32e59cfdab"
""
"Report Properties"
"Start Time = 2024-09-16 10:50:10"
"Duration = 28.23:30:03"
"Readings = 1392"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005052"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_0624GOLD"
"Log Type = Linear"
"Log File Number = 9"
"Log ID = b5c2cf2d-2d6c-4d2d-a0ff-11326b002e59"
"Log Wrapping Enabled = True"
"Interval = 00:30:00"
""
""
"Date Time","Chlorophyll-a Fluorescence (RFU) (994333)","pH (pH) (1111279)","pH mV (mV) (1111279)","ORP (mV) (1111279)","Actual Conductivity (µS/cm) (1024259)","Specific Conductivity (µS/cm) (1024259)","Salinity (PSU) (1024259)","Resistivity (Ω⋅cm) (1024259)","Density (g/cm³) (1024259)","Total Dissolved Solids (ppt) (1024259)","RDO Concentration (mg/L) (1003691)","RDO Saturation (%Sat) (1003691)","Oxygen Partial Pressure (Torr) (1003691)","Temperature (°C) (1005052)","External Voltage (V) (1005052)","Battery Capacity (%) (1005052)","Barometric Pressure (mm Hg) (1005052)"
"2024-09-30 13:20:11","0.1948342","7.547522","-55.83763","210.76305","36374.047","40337.504","26.038809","27.492128","1.0179791","26.219378","6.418886","80.71468","113.94139","19.855637","0","95","772.6816"
"2024-09-30 13:50:11","0.3368252","7.6223154","-60.210228","207.89726","36525.156","40404.35","26.090734","27.378391","1.0179893","26.262829","7.4949512","94.48242","133.35423","19.973333","0","95","772.6816"
"2024-09-30 14:20:11","0.47885627","7.7249813","-66.23745","202.73788","36702.176","40388.855","26.088036","27.246342","1.0179253","26.252758","7.753423","98.191795","138.5401","20.220963","0","95","772.6816"
"2024-09-30 14:50:11","0.5962492","7.572712","-57.36828","209.838","35916.473","39546.832","25.484953","27.842379","1.0174743","25.70544","8.08144","101.93076","143.82118","20.193768","0","95","772.6816"
"2024-09-30 15:20:11","0.1608734","7.600321","-59.022903","209.80461","36580.97","40078.91","25.87299","27.336618","1.0177091","26.051292","7.163718","90.96239","128.30067","20.430557","0","95","772.6816"
"2024-09-30 15:50:11","0.5480444","7.626679","-60.591698","210.83934","36685.164","40057.47","25.862804","27.258976","1.0176604","26.037355","7.223041","91.98559","129.71286","20.59232","0","95","772.6816"
"2024-09-30 16:20:11","0.30054483","7.6837163","-63.9534","209.06075","36750.395","39985.93","25.816938","27.210592","1.0175818","25.990854","7.750866","98.993744","139.55968","20.763514","0.009","95","772.6816"
"2024-09-30 16:50:11","0.5297866","7.624775","-60.458183","212.44151","36696.52","40161.61","25.933876","27.25054","1.0177422","26.105045","7.162396","91.06621","128.43721","20.482792","0","95","772.6816"
"2024-09-30 17:20:11","0.5873789","7.6387787","-61.273575","208.58391","36620.547","40080.57","25.875776","27.307074","1.0176986","26.05237","7.4522753","94.715294","133.58427","20.480278","0","95","772.6816"
"2024-09-30 17:50:11","1.1592387","7.6335163","-60.982704","209.4136","36642.17","40040.727","25.849676","27.290958","1.0176595","26.026472","7.292486","92.800514","130.86902","20.55615","0.009","95","772.6816"
"2024-09-30 18:20:11","0.8630239","7.647395","-61.78379","219.2126","36706.816","40142.215","25.921164","27.242897","1.0177232","26.092442","7.250227","92.23871","130.08385","20.519337","0","95","772.6816"
"2024-09-30 18:50:11","0.9992857","7.6258097","-60.534477","215.67448","36649.72","40045.383","25.85314","27.28534","1.0176611","26.0295","7.349491","93.535286","131.90436","20.560453","0","95","772.6816"
"2024-09-30 19:20:11","0.9125954","7.594424","-58.660507","213.79573","36675.61","40262.12","26.001083","27.266077","1.0178303","26.170378","6.707221","85.080894","120.021576","20.336178","0","95","772.6816"
"2024-09-30 19:50:11","0.7987149","7.673692","-63.261986","200.1296","37005.598","40682.516","26.30008","27.02294","1.0180744","26.443636","7.37731","93.62738","132.09108","20.26802","0","95","772.6816"
"2024-09-30 20:20:11","0.8986746","7.65306","-62.05082","207.49196","36940.35","40650.78","26.27575","27.070667","1.0180677","26.42301","7.042141","89.28287","125.97037","20.221167","0","95","772.6816"
"2024-09-30 20:50:11","1.0348706","7.632254","-60.839653","207.9211","36935.324","40645.324","26.271835","27.074352","1.0180649","26.41946","7.1711354","90.91603","128.27463","20.221077","0","95","772.6816"
"2024-09-30 21:20:11","0.8421106","7.6385584","-61.19728","205.26512","36934.3","40682.56","26.297012","27.075104","1.0180951","26.443663","7.0252566","89.00552","125.58726","20.176216","0","95","772.6816"
"2024-09-30 21:50:11","0.81740505","7.6381707","-61.163902","199.7052","36924.574","40716.297","26.319431","27.082235","1.0181252","26.465593","6.9572697","88.07065","124.27749","20.124325","0","95","772.6816"
"2024-09-30 22:20:11","0.7261912","7.6375723","-61.125755","205.54169","36965.023","40774.566","26.36067","27.0526","1.0181606","26.503468","6.942438","87.878334","124.008965","20.10841","0","95","772.6816"
"2024-09-30 22:50:11","0.8079977","7.610583","-59.547424","197.34486","36886.17","40720.676","26.3207","27.11043","1.0181398","26.46844","6.826921","86.333626","121.83594","20.069841","0","95","772.6816"
"2024-09-30 23:20:11","0.5322096","7.6137266","-59.73339","194.2025","36956.082","40785.01","26.36735","27.059145","1.0181715","26.510258","6.731896","85.179115","120.204094","20.084772","0","95","772.6816"
"2024-09-30 23:50:11","0.6148872","7.5998116","-58.918","185.90077","36894.906","40741.996","26.33552","27.104013","1.0181545","26.482298","6.70481","84.77535","119.63922","20.05625","0","95","772.6816"
"2024-10-01 00:20:11","0.6453059","7.5987415","-58.86078","192.61464","36950.56","40781.926","26.365017","27.06319","1.0181706","26.508251","6.5995827","83.49834","117.83279","20.081276","0","95","772.6816"
"2024-10-01 00:50:11","1.1240959","7.6118293","-59.628487","191.68004","36922.824","40725.03","26.325272","27.083519","1.0181328","26.471272","6.68414","84.596466","119.37717","20.111889","0","95","772.6816"
"2024-10-01 01:20:11","0.6878622","7.590265","-58.369637","196.07646","36928.367","40748.53","26.341423","27.079453","1.0181502","26.486546","6.5080647","82.34491","116.20332","20.091639","0","95","772.6816"
"2024-10-01 01:50:11","1.081478","7.549863","-56.01883","201.47903","36864.47","40677.93","26.290806","27.12639","1.0181116","26.440655","6.691467","84.64015","119.44231","20.091745","0","95","772.6816"
"2024-10-01 02:20:11","1.0143725","7.495548","-52.833557","200.12004","36161.754","40018.91","25.814287","27.653526","1.0177842","26.012293","6.3974624","80.48624","113.60296","19.95375","0","95","772.6816"
"2024-10-01 02:50:11","0.7954506","7.559206","-56.51951","200.96405","36311.695","40256.96","25.98164","27.539337","1.0179325","26.167025","6.5868397","82.81935","116.91023","19.869001","0","95","772.6816"
"2024-10-01 03:20:11","0.60618734","7.540598","-55.422783","202.37071","36164.75","40160.543","25.909958","27.651236","1.0178974","26.104353","6.37319","79.98186","112.91732","19.79081","0","95","772.6816"
"2024-10-01 03:50:11","0.5681853","7.493409","-52.65236","207.34413","35627.734","39693.01","25.570623","28.068022","1.0176772","25.800459","6.6030416","82.462814","116.445114","19.637802","0","95","772.6816"
"2024-10-01 04:20:11","0.4576167","7.468601","-51.207542","207.8448","35596.71","39675.72","25.557564","28.092484","1.0176724","25.789219","6.326983","78.97873","111.52846","19.617348","0","95","772.6816"
"2024-10-01 04:50:11","0.58281004","7.508518","-53.52974","199.3285","35748.08","39828.918","25.667566","27.973532","1.0177515","25.888796","6.285865","78.54362","110.91116","19.635643","0","95","772.6816"
"2024-10-01 05:20:11","0.6818126","7.528311","-54.693222","200.90683","35713.01","39728.176","25.598175","28.001","1.0176808","25.823315","6.5093446","81.41424","114.95293","19.708591","0","95","772.6816"
"2024-10-01 05:50:11","0.67090285","7.5086675","-53.534508","203.60573","35592.137","39673.21","25.55567","28.096094","1.0176717","25.787586","6.417439","80.10228","113.11556","19.61428","0","95","772.6816"
"2024-10-01 06:20:11","0.57564247","7.5099783","-53.61557","202.60437","35688.41","39757.836","25.617006","28.020302","1.0177118","25.842592","6.3198676","78.95294","111.4883","19.641085","0","95","772.6816"
"2024-10-01 06:50:11","0.72849476","7.452503","-50.263405","205.05531","35501.395","39613.492","25.511347","28.167908","1.01765","25.748772","6.179197","77.03709","108.794586","19.565159","0","95","772.6816"
"2024-10-01 07:20:11","0.44303808","7.5336666","-55.041313","192.91026","36181.496","40082.152","25.857838","27.638437","1.0178294","26.0534","6.2259035","78.276405","110.49159","19.904894","0","95","772.6816"
"2024-10-01 07:50:11","0.3452808","7.561947","-56.676865","200.22972","36543.03","40522.26","26.17119","27.364998","1.0180789","26.33947","6.3771057","80.25675","113.29444","19.858707","0","95","772.6816"
"2024-10-01 08:20:11","0.11988245","7.5559497","-56.328773","199.73381","36494.926","40466.36","26.131264","27.40107","1.0180479","26.303135","6.1416235","77.27938","109.09097","19.861696","0","95","772.6816"
"2024-10-01 08:50:11","0.33457506","7.5403194","-55.422783","205.58937","36557.86","40523.57","26.172745","27.353899","1.0180758","26.340322","6.0661473","76.36928","107.80398","19.876345","0","95","772.6816"
"2024-10-01 09:20:11","0.30528268","7.574457","-57.406425","203.8823","36469.24","40430.797","26.106087","27.42037","1.0180267","26.28002","6.486011","81.61315","115.20735","19.869967","0","95","772.6816"
"2024-10-01 09:50:11","0.24406105","7.5918016","-58.407784","204.26854","36758.79","40782.414","26.356737","27.204378","1.018226","26.50857","6.5957904","83.06251","117.259254","19.834513","0","95","772.6816"
"2024-10-01 10:20:11","0.11543013","7.6004386","-58.91323","207.26784","36720.797","40725.96","26.316856","27.232525","1.0181916","26.471874","6.6677027","83.9744","118.543755","19.851088","0","95","772.6816"
"2024-10-01 10:50:11","0.1647392","7.6058826","-59.23271","204.62616","36502.58","40471.363","26.134993","27.395325","1.0180497","26.306387","6.701472","84.33201","119.04608","19.865755","0","95","772.6816"
"2024-10-01 11:20:11","0.049591105","7.6024866","-59.03721","187.584","36813.73","40808.043","26.37655","27.163778","1.0182308","26.525229","6.6541796","83.8716","118.39452","19.875364","0","95","772.6816"
"2024-10-01 11:50:11","0.19729105","7.602936","-59.06582","180.92259","33710.324","37358.066","23.919113","29.664503","1.0163616","24.282743","6.791139","84.382935","119.11423","19.88782","0","95","772.6816"
"2024-10-01 12:20:11","0.13786174","7.600705","-58.937073","175.24345","36848.992","40832.332","26.394567","27.137785","1.0182403","26.541018","6.6496806","83.85076","118.36222","19.892483","0","95","772.6816"
"2024-10-01 12:50:11","0.24426359","7.5927725","-58.47454","173.45055","36761.742","40741.12","26.32896","27.202192","1.018192","26.48173","6.63769","83.65713","118.08996","19.88614","0","95","772.6816"
"2024-10-01 13:20:11","0.066725425","7.573785","-57.373047","185.79585","36701.2","40662.797","26.273285","27.247066","1.0181465","26.430819","6.490153","81.79071","115.45318","19.899181","0","95","772.6816"
"2024-10-01 13:50:11","0.22702873","7.552046","-56.09989","195.2277","36441.41","40415.477","26.09449","27.441309","1.0180224","26.27006","6.613532","83.1838","117.427574","19.851814","0","95","772.6816"
"2024-10-01 14:20:11","0.52641195","7.585636","-58.06446","204.15886","36766.465","40725.156","26.31838","27.198698","1.0181779","26.471354","6.624172","83.52002","117.892265","19.910728","0","95","772.6816"
"2024-10-01 14:50:11","0.8001556","7.594969","-58.612823","199.20451","36500.242","40406.04","26.090763","27.397078","1.0179979","26.263926","6.89597","86.87612","122.62458","19.939074","0","95","772.6816"
"2024-10-01 15:20:11","0.75818616","7.6152616","-59.800148","197.23994","36241.23","40089.473","25.865444","27.592882","1.017818","26.058157","7.071164","89.02319","125.6488","19.974272","0","95","772.6816"
"2024-10-01 15:50:11","0.53913397","7.6269073","-60.486794","203.1718","36154.543","39955.523","25.771183","27.65904","1.0177351","25.97109","7.346297","92.51341","130.56648","20.019356","0","95","772.6816"
"2024-10-01 16:20:11","0.8878183","7.64526","-61.573982","194.69365","36189.38","39915.434","25.745647","27.632418","1.0176924","25.945032","7.1622887","90.339806","127.48167","20.112633","0","95","772.6816"
"2024-10-01 16:50:11","0.93051374","7.7094584","-65.312386","199.51447","36232.414","39952.77","25.772741","27.599596","1.0177101","25.9693","8.201788","103.49094","146.03717","20.124666","0","95","772.6816"
"2024-10-01 17:20:11","1.0828054","7.672805","-63.176155","210.70107","36220.04","39951.855","25.771585","27.609026","1.0177128","25.968706","7.548025","95.214195","134.3607","20.109537","0","95","772.6816"
"2024-10-01 17:50:11","0.99095774","7.6655483","-62.747","209.43745","36283.484","40049.082","25.840033","27.56075","1.017773","26.031904","7.443255","93.87397","132.47563","20.077248","0","95","772.6816"
"2024-10-01 18:20:11","1.400697","7.6836367","-63.80081","216.87134","36290.51","40051.473","25.841957","27.555412","1.0177728","26.033459","7.698456","97.104965","137.034","20.083601","0","95","772.6816"
"2024-10-01 18:50:11","1.4302384","7.6748896","-63.290596","206.06621","36269.285","40033.05","25.828583","27.571539","1.0177642","26.021484","7.661909","96.625755","136.35892","20.077671","0","95","772.6816"
"2024-10-01 19:20:11","1.4736693","7.67952","-63.562393","203.75356","36203.613","39951.28","25.770481","27.621552","1.0177174","25.968334","7.7215033","97.36413","137.39868","20.088692","0","95","772.6816"
"2024-10-01 19:50:11","1.3339742","7.637379","-61.10668","197.85507","36359.83","40138.836","25.904022","27.50288","1.0178232","26.090244","7.1622925","90.353645","127.50893","20.07076","0","95","772.6816"
"2024-10-01 20:20:11","1.5116112","7.6740327","-63.209534","204.75014","36721.555","40656.25","26.269773","27.231962","1.0181354","26.426563","7.362409","92.839966","131.04361","19.933006","0","95","772.6816"
"2024-10-01 20:50:11","1.1574155","7.6599417","-62.379837","194.01653","36682.414","40654.273","26.26667","27.261019","1.018145","26.425278","7.18123","90.472176","127.71028","19.8849","0","95","772.6816"
"2024-10-01 21:20:11","1.1774083","7.652956","-61.969757","211.7072","36591.758","40569.695","26.205433","27.328558","1.0181031","26.370302","7.1987705","90.6289","127.934875","19.866392","0","95","772.6816"
"2024-10-01 21:50:11","0.8667404","7.6471176","-61.626434","207.29167","36643.258","40642.58","26.257006","27.29015","1.0181468","26.417677","7.1115527","89.527565","126.38351","19.848047","0","95","772.6816"
"2024-10-01 22:20:11","0.7347855","7.649665","-61.769485","211.81209","36677.53","40701.24","26.29819","27.264648","1.0181842","26.455807","7.07493","89.0483","125.71124","19.824104","0","95","772.6816"
"2024-10-01 22:50:11","0.8903258","7.6288447","-60.55355","206.12819","36604.086","40643.043","26.255535","27.319355","1.0181584","26.417978","7.0087237","88.14803","124.4451","19.79705","0","95","772.6816"
"2024-10-01 23:20:11","0.9310548","7.6355605","-60.944557","206.25694","36665.195","40708.26","26.302372","27.27382","1.0181932","26.460371","7.0099816","88.19339","124.508575","19.8001","0","95","772.6816"
"2024-10-01 23:50:11","1.2396204","7.630651","-60.658455","196.8871","36736.863","40790.797","26.361399","27.220615","1.0182389","26.514019","6.9189653","87.07309","122.92759","19.796673","0","95","772.6816"
"2024-10-02 00:20:11","0.7261291","7.6028333","-59.03244","198.17455","36504.414","40571.32","26.202553","27.393948","1.0181293","26.371359","6.873382","86.34539","121.90802","19.751785","0","95","772.6816"
"2024-10-02 00:50:11","1.1518967","7.6204624","-60.06241","184.04109","36695.293","40760.77","26.339212","27.251451","1.0182267","26.494501","6.8203506","85.79072","121.12038","19.778013","0","95","772.6816"
"2024-10-02 01:20:11","0.6623814","7.606819","-59.27086","193.51585","36689.434","40748.08","26.330368","27.255804","1.0182182","26.486252","6.65759","83.75023","118.2384","19.785166","0","95","772.6816"
"2024-10-02 01:50:11","0.69030505","7.603228","-59.06582","192.39528","36653.46","40692.254","26.29102","27.282553","1.0181838","26.449966","6.6811023","84.055405","118.66613","19.803553","0","95","772.6816"
"2024-10-02 02:20:11","0.8474103","7.6015253","-58.965683","197.22087","36626.418","40667.234","26.272884","27.302698","1.0181714","26.433702","6.677455","83.991394","118.57675","19.797752","0","95","772.6816"
"2024-10-02 02:50:11","1.254484","7.572502","-57.263374","192.60986","36379.125","40459.605","26.121435","27.48829","1.0180756","26.298744","6.4952726","81.50719","115.08237","19.719727","0","95","772.6816"
"2024-10-02 03:20:11","1.095756","7.5672936","-56.94866","194.8939","36279.89","40402.348","26.078249","27.563478","1.0180581","26.261526","6.352137","79.598274","112.39694","19.657852","0","95","772.6816"
"2024-10-02 03:50:11","1.0914662","7.564376","-56.777","196.36734","36240.527","40368.035","26.053299","27.593418","1.0180418","26.239223","6.384846","79.97963","112.937195","19.646757","0","95","772.6816"
"2024-10-02 04:20:11","0.7862653","7.4973454","-52.862167","195.74745","35767.94","39938.02","25.741873","27.957996","1.0178331","25.959713","6.308082","78.70427","111.15402","19.533312","0","95","772.6816"
"2024-10-02 04:50:11","0.7286823","7.450382","-50.125122","199.38573","35489.766","39675.043","25.552153","28.177137","1.0177026","25.788778","6.492203","80.8247","114.15767","19.477022","0","95","772.6816"
"2024-10-02 05:20:11","0.9075643","7.549547","-55.89962","205.55122","35739.32","39880.137","25.701616","27.980387","1.017795","25.922089","6.312061","78.78031","111.256645","19.563791","0","95","772.6816"
"2024-10-02 05:50:11","1.0634973","7.552056","-55.994987","206.59073","35425.684","39752.97","25.601442","28.228107","1.0177829","25.839432","6.475355","80.370636","113.54414","19.300816","0","95","772.6816"
"2024-10-02 06:20:11","0.96787626","7.559898","-56.45752","212.33185","35534.305","39841.754","25.666199","28.141819","1.0178229","25.89714","6.522171","81.042015","114.486496","19.339584","0","95","772.6816"
"2024-10-02 06:50:11","0.84973973","7.5314884","-54.78382","206.72902","35348.246","39746.348","25.59329","28.289948","1.0177996","25.835127","6.3142223","78.22727","110.530464","19.206585","0","95","772.6816"
"2024-10-02 07:20:11","0.6734694","7.529778","-54.67415","209.83322","35270.746","39706.785","25.563026","28.352108","1.0177901","25.809412","6.5066786","80.511986","113.76734","19.15079","0","95","772.6816"
"2024-10-02 07:50:11","0.7541817","7.4490085","-49.95823","212.62749","34503.91","38997.23","25.051092","28.982222","1.0174446","25.3482","6.5080905","80.005325","113.07967","18.967459","0","95","772.6816"
"2024-10-02 08:20:11","0.6241977","7.587455","-58.083534","209.92381","36306.15","40590.316","26.206125","27.543545","1.0182005","26.383707","6.635919","82.93023","117.13203","19.474","0","95","772.6816"
"2024-10-02 08:50:11","0.3365332","7.590336","-58.255196","205.21266","36356.582","40627.547","26.233587","27.505337","1.0182159","26.407906","6.560066","82.029686","115.85652","19.496082","0","95","772.6816"
"2024-10-02 09:20:11","0.20929475","7.574609","-57.344437","213.92448","36281.344","40532.64","26.16611","27.562374","1.0181617","26.346216","6.4322457","80.41806","113.57833","19.5086","0","95","772.6816"
"2024-10-02 09:50:11","0.42010945","7.6034055","-59.018135","208.95107","36385.67","40642.86","26.245275","27.483345","1.0182201","26.417858","6.7657313","84.63894","119.53845","19.515902","0","95","772.6816"
"2024-10-02 10:20:11","0.1821793","7.609992","-59.404373","198.20793","36317.207","40550.457","26.179792","27.535156","1.0181657","26.357798","6.811285","85.20505","120.33489","19.534313","0.009","95","772.6816"
"2024-10-02 10:50:11","0.2227001","7.6156325","-59.742928","204.29713","36507.68","40716.363","26.300556","27.391497","1.0182443","26.465635","6.8329306","85.62379","120.917145","19.588171","0","95","772.6816"
"2024-10-02 11:20:11","0.1414274","7.624027","-60.2293","200.77809","36376.86","40575.57","26.199516","27.490004","1.0181689","26.37412","6.955363","87.09607","122.997284","19.582262","0","95","772.6816"
"2024-10-02 11:50:11","0.19099341","7.631178","-60.658455","193.25836","36552.734","40714.055","26.301096","27.357735","1.0182298","26.464136","7.035114","88.25803","124.62655","19.648773","0","95","772.6816"
"2024-10-02 12:20:11","0.26924863","7.640338","-61.19728","183.4069","36534.145","40665.777","26.267664","27.371655","1.0181965","26.432755","7.115938","89.30771","126.1031","19.680641","0","95","772.6816"
"2024-10-02 12:50:11","0.46830595","7.6545835","-62.031746","178.20938","36589.348","40699.758","26.293146","27.330359","1.0182079","26.454844","7.2600617","91.184525","128.74739","19.712381","0","95","772.6816"
"2024-10-02 13:20:11","0.17279264","7.644466","-61.445236","177.83745","36597.562","40703.05","26.295746","27.324224","1.0182083","26.456984","7.1066055","89.26983","126.042755","19.719141","0","95","772.6816"
"2024-10-02 13:50:11","0.601589","7.6343503","-60.85396","192.7243","36526.95","40638.76","26.249102","27.377047","1.0181769","26.415195","7.051288","88.52313","124.991356","19.702642","0","95","772.6816"
"2024-10-02 14:20:11","0.44565836","7.6352253","-60.90164","207.44426","36495.137","40616.457","26.232582","27.400911","1.0181681","26.400696","7.0260363","88.17245","124.498886","19.687475","0","95","772.6816"
"2024-10-02 14:50:11","0.5285479","7.644297","-61.4357","205.6609","36528.113","40624.617","26.239614","27.376175","1.0181652","26.406002","7.202468","90.44633","127.70362","19.720526","0","95","772.6816"
"2024-10-02 15:20:11","0.69314677","7.705276","-65.00721","203.0526","36402.773","40377.492","26.067099","27.470434","1.0180031","26.24537","8.175143","102.79789","145.11722","19.846127","0","95","772.6816"
"2024-10-02 15:50:11","0.64661264","7.6380205","-61.11622","212.17448","35878.02","39718.45","25.599043","27.87222","1.0176247","25.816992","8.256018","103.70544","146.37927","19.937626","0","95","772.6816"
"2024-10-02 16:20:11","0.71765894","7.6812143","-63.681602","212.62273","36250.79","39923.492","25.753754","27.585606","1.0176809","25.950272","7.9864545","100.87342","142.33138","20.183582","0","95","772.6816"
"2024-10-02 16:50:11","0.71709716","7.753647","-67.93022","201.5124","36324.734","39886.203","25.731714","27.529451","1.0176286","25.926033","8.567366","108.48192","153.03531","20.325092","0","95","772.6816"
"2024-10-02 17:20:11","1.3899072","7.652213","-61.950684","217.39586","35578.22","39350.867","25.33812","28.107084","1.017416","25.578064","8.296448","104.13621","146.97824","19.980522","0","95","772.6816"
"2024-10-02 17:50:11","0.92090243","7.654068","-62.088966","209.8523","36162.3","39875.836","25.71772","27.653109","1.0176684","25.919294","7.8757396","99.343895","140.18532","20.124218","0","95","772.6816"
"2024-10-02 18:20:11","1.2198613","7.6882653","-64.082146","215.85567","36336.586","40055.953","25.846992","27.520472","1.0177629","26.036371","7.6186132","96.19932","135.74516","20.138521","0","95","772.6816"
"2024-10-02 18:50:11","1.9260759","7.697775","-64.63528","209.73785","36366.504","40090.023","25.871325","27.497831","1.0177817","26.058516","7.857452","99.227005","140.01775","20.137226","0","95","772.6816"
"2024-10-02 19:20:11","1.7997415","7.690922","-64.24427","207.59209","36329.55","40019.188","25.821838","27.5258","1.0177352","26.012472","7.930257","100.18381","141.36053","20.172949","0","95","772.6816"
"2024-10-02 19:50:11","1.8179306","7.6145415","-59.785843","204.95041","36160.58","39886.26","25.72469","27.654425","1.0176773","25.92607","7.7301564","97.484695","137.5647","20.109545","0","95","772.6816"
"2024-10-02 20:20:11","1.4471331","7.645813","-61.588287","201.87004","36316.66","40127.855","25.894697","27.535572","1.017827","26.083107","7.311351","92.15442","130.05832","20.02742","0","95","772.6816"
"2024-10-02 20:50:11","1.2742261","7.703","-64.88323","200.70656","36379.555","40319.57","26.026955","27.487967","1.0179632","26.207722","7.6865454","96.699196","136.50053","19.883785","0","95","772.6816"
"2024-10-02 21:20:11","1.0574679","7.700334","-64.71157","201.80328","36403.168","40410.215","26.089207","27.470137","1.0180292","26.26664","7.595873","95.45882","134.76408","19.808413","0","95","772.6816"
"2024-10-02 21:50:11","1.6081089","7.682163","-63.652992","193.75905","36375.95","40388.96","26.07363","27.490692","1.0180199","26.252825","7.2466044","91.04332","128.53241","19.797949","0","95","772.6816"
"2024-10-02 22:20:11","1.1426748","7.669037","-62.890053","207.21538","36361.55","40372.84","26.062092","27.501577","1.0180112","26.242348","7.518423","94.45206","133.34476","19.79811","0","95","772.6816"
"2024-10-02 22:50:11","1.2155344","7.6567597","-62.174797","208.31688","36261.113","40267.805","25.986671","27.577753","1.0179558","26.174074","7.4813023","93.930504","132.60985","19.790516","0","95","772.6816"
"2024-10-02 23:20:11","1.0982364","7.6634083","-62.556267","212.72285","36442.57","40489.344","26.1444","27.440435","1.0180813","26.318073","7.28902","91.561646","129.26984","19.767193","0","95","772.6816"
"2024-10-02 23:50:11","1.0916942","7.6604276","-62.379837","211.23036","36466.832","40529.176","26.17239","27.422178","1.0181063","26.343964","7.254754","91.12086","128.65022","19.752222","0","95","772.6816"
"2024-10-03 00:20:11","0.9299001","7.6059055","-59.199333","215.58388","36111.727","40184.105","25.92342","27.691835","1.0179315","26.119669","7.146498","89.53112","126.41614","19.69408","0","95","772.6816"
"2024-10-03 00:50:11","0.8816917","7.6235957","-60.23407","204.1684","36339.098","40408.664","26.085234","27.51857","1.0180464","26.265633","7.002712","87.86858","124.06288","19.727211","0","95","772.6816"
"2024-10-03 01:20:11","0.94021595","7.633915","-60.839653","201.665","36442.715","40499.527","26.151278","27.440327","1.0180895","26.324692","6.9195237","86.90476","122.697105","19.755531","0","95","772.6816"
"2024-10-03 01:50:11","0.94173753","7.6192265","-59.986115","202.9763","36450.91","40507.926","26.157322","27.434156","1.0180938","26.330153","6.870875","86.29822","121.84062","19.756353","0","95","772.6816"
"2024-10-03 02:20:11","1.0481567","7.620827","-60.076714","209.57097","36400.395","40462.03","26.12404","27.472229","1.0180714","26.300322","6.6324344","83.26838","117.56492","19.744427","0.009","95","772.6816"
"2024-10-03 02:50:11","1.292637","7.6031475","-59.051514","207.37274","36400.56","40452.53","26.117643","27.472105","1.0180639","26.294146","6.4762692","81.321915","114.814896","19.7557","0","95","772.6816"
"2024-10-03 03:20:11","1.3794655","7.6205554","-60.06241","212.15065","36357.55","40408.184","26.085756","27.504602","1.0180405","26.26532","6.9949436","87.811676","123.97822","19.751684","0","95","772.6816"
"2024-10-03 03:50:11","1.3600754","7.5965834","-58.660507","202.56622","36219.742","40292.086","26.00115","27.609253","1.0179871","26.189857","6.7651405","84.81526","119.755066","19.708345","0","95","772.6816"
"2024-10-03 04:20:11","0.71668255","7.565329","-56.83899","204.34006","36070.26","40149.258","25.898037","27.72367","1.0179155","26.09702","6.587703","82.497696","116.487274","19.680847","0","95","772.6816"
"2024-10-03 04:50:11","0.92917615","7.501475","-53.09105","208.96538","35488.293","39676.875","25.553318","28.178307","1.0177045","25.78997","6.7819653","84.426186","119.24511","19.472916","0","95","772.6816"
"2024-10-03 05:20:11","0.9276391","7.5040326","-53.229332","208.29305","35144.36","39339.527","25.31082","28.45407","1.0175338","25.570692","6.815481","84.631516","119.5445","19.416752","0","95","772.6816"
"2024-10-03 05:50:11","1.0629193","7.540686","-55.365562","210.8918","35384.25","39570.44","25.476984","28.261162","1.0176494","25.720787","6.8520656","85.241234","120.3983","19.461212","0","95","772.6816"
"2024-10-03 06:20:11","0.93623483","7.498938","-52.94323","223.89992","35216.59","39375.516","25.338335","28.395708","1.0175418","25.594086","6.851751","85.181564","120.31251","19.470047","0","95","772.6816"
"2024-10-03 06:50:11","0.96230364","7.5462365","-55.69935","215.42653","35475.484","39621.234","25.515348","28.18848","1.0176637","25.753801","6.715102","83.65189","118.14344","19.521751","0","95","772.6816"
"2024-10-03 07:20:11","0.91596013","7.561904","-56.610107","212.44151","35469.105","39610.152","25.50761","28.19355","1.0176566","25.7466","6.625111","82.53424","116.56419","19.526432","0","95","772.6816"
"2024-10-03 07:50:11","0.73733455","7.5695276","-57.082176","208.18813","35880.02","39940.785","25.748909","27.870665","1.0178031","25.961512","6.5822363","82.35042","116.27997","19.676985","0","95","772.6816"
"2024-10-03 08:20:11","0.52893174","7.4974303","-52.8574","220.86723","35146.355","39288.926","25.27697","28.452452","1.0174929","25.537802","6.515023","80.98049","114.37728","19.479652","0","95","772.6816"
"2024-10-03 08:50:11","0.6643203","7.592242","-58.426857","212.61795","36178.098","40166.05","25.914278","27.641033","1.017898","26.107933","6.8274064","85.70187","120.99085","19.801744","0","95","772.6816"
