"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Sub-Optimal",339.999999998787,"2023-07-16 13:40:00","2023-07-16 19:20:00",53.57416,53.57481,7.3584304
"Sub-Optimal",659.999999997865,"2023-07-17 01:30:00","2023-07-17 12:30:00",53.57551,53.57677,7.56701370149254
"Sub-Optimal",250.000000000097,"2023-07-17 15:50:00","2023-07-17 20:00:00",53.57715,53.57763,7.63662946153846
"Sub-Optimal",399.999999997914,"2023-07-18 02:20:00","2023-07-18 09:00:00",53.57835,53.57911,7.46905075609756
"Sub-Optimal",129.999999998108,"2023-07-18 11:30:00","2023-07-18 13:40:00",53.57939,53.57964,7.78597592857143
"Sub-Optimal",259.999999999951,"2023-07-18 16:40:00","2023-07-18 21:00:00",53.57998,53.58048,7.39953625925926
"Sub-Optimal",2120.00000000276,"2023-07-18 22:30:00","2023-07-20 09:50:00",53.58065,53.58468,7.57166212676056
"Sub-Optimal",150.000000001552,"2023-07-20 18:30:00","2023-07-20 21:00:00",53.58567,53.58596,7.6116385
"Sub-Optimal",339.999999998787,"2023-07-21 04:50:00","2023-07-21 10:30:00",53.58685,53.5875,7.49369842857143
"Sub-Optimal",149.999999994083,"2023-07-21 19:00:00","2023-07-21 21:30:00",53.58847,53.58876,7.5437411875
"Sub-Optimal",330.000000002667,"2023-07-22 04:30:00","2023-07-22 10:00:00",53.58955,53.59018,7.55275223529412
"Sub-Optimal",240.000000000242,"2023-07-22 18:40:00","2023-07-22 22:40:00",53.59117,53.59163,7.57519556
"Sub-Optimal",479.99999999675,"2023-07-23 03:10:00","2023-07-23 11:10:00",53.59214,53.59306,7.55293016326531
"Sub-Optimal",219.999999996799,"2023-07-23 19:30:00","2023-07-23 23:10:00",53.59401,53.59443,7.56297713043478
"Sub-Optimal",539.999999999611,"2023-07-24 03:00:00","2023-07-24 12:00:00",53.59486,53.59589,7.58377750909091
"Sub-Optimal",220.000000004268,"2023-07-24 20:40:00","2023-07-25 00:20:00",53.59688,53.5973,7.56076234782609
"Sub-Optimal",339.999999998787,"2023-07-25 06:50:00","2023-07-25 12:30:00",53.59804,53.59869,7.59421814285714
"Sub-Optimal",360.000000002231,"2023-07-25 19:40:00","2023-07-26 01:40:00",53.59951,53.60019,7.45686121621622
"Sub-Optimal",410.000000001503,"2023-07-26 06:40:00","2023-07-26 13:30:00",53.60076,53.60154,7.56972119047619
"Sub-Optimal",299.999999999369,"2023-07-26 21:50:00","2023-07-27 02:50:00",53.60249,53.60306,7.48557874193548
"Sub-Optimal",470.000000004364,"2023-07-27 06:30:00","2023-07-27 14:20:00",53.60348,53.60438,7.616641625
"Sub-Optimal",1209.99999999733,"2023-07-27 19:20:00","2023-07-28 15:30:00",53.60495,53.60725,7.53119339344262
"Sub-Optimal",1289.99999999617,"2023-07-28 18:50:00","2023-07-29 16:20:00",53.60763,53.61008,7.56986286923077
"Sub-Optimal",2799.9999999966,"2023-07-29 19:50:00","2023-07-31 18:30:00",53.61048,53.61581,7.55086019572954
"Sub-Optimal",1349.99999999903,"2023-07-31 21:10:00","2023-08-01 19:40:00",53.61611,53.61868,7.60739874264706
"Sub-Optimal",629.999999998302,"2023-08-01 23:50:00","2023-08-02 10:20:00",53.61916,53.62036,7.556826984375
"Sub-Optimal",509.999999996313,"2023-08-02 12:20:00","2023-08-02 20:50:00",53.62059,53.62156,7.69981992307692
"Sub-Optimal",570.000000002909,"2023-08-03 01:10:00","2023-08-03 10:40:00",53.62205,53.62314,7.56460401724138
"Sub-Optimal",330.000000002667,"2023-08-03 16:10:00","2023-08-03 21:40:00",53.62376,53.62439,7.63789329411765
"Sub-Optimal",529.999999999757,"2023-08-04 01:50:00","2023-08-04 10:40:00",53.62487,53.62588,7.53809596296296
"Sub-Optimal",500.000000000193,"2023-08-04 14:30:00","2023-08-04 22:50:00",53.62631,53.62726,7.64645578431373
"Sub-Optimal",579.999999999029,"2023-08-05 02:20:00","2023-08-05 12:00:00",53.62766,53.62877,7.58144089830509
"Sub-Optimal",360.000000002231,"2023-08-05 17:30:00","2023-08-05 23:30:00",53.62939,53.63008,7.52683437837838
"Sub-Optimal",510.000000000048,"2023-08-06 03:30:00","2023-08-06 12:00:00",53.63054,53.63151,7.54087548076923
"Sub-Optimal",309.999999999224,"2023-08-06 19:20:00","2023-08-07 00:30:00",53.63234,53.63293,7.5081894375
"Sub-Optimal",NA,"2023-08-07 04:30:00",NA,53.63339,NA,NA
