"Location Properties"
"Location Name = GSB, NY"
"Location ID = 527b0ac0-7ed1-4ee1-8380-f7841f066137"
""
"Report Properties"
"Start Time = 2023-07-17 12:17:06"
"Duration = 28.00:10:00"
"Readings = 4034"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005052"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-20_1005052_GSB"
"Log Type = Linear"
"Log File Number = 5"
"Log ID = ea37bc9e-b5db-421c-a91b-002824b79d50"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1024259)","Specific Conductivity (µS/cm) (1024259)","Salinity (PSU) (1024259)","Resistivity (Ω⋅cm) (1024259)","Density (g/cm³) (1024259)","Total Dissolved Solids (ppt) (1024259)","RDO Concentration (mg/L) (1003691)","RDO Saturation (%Sat) (1003691)","Oxygen Partial Pressure (Torr) (1003691)","Chlorophyll-a Fluorescence (RFU) (994333)","pH (pH) (982936)","pH mV (mV) (982936)","ORP (mV) (982936)","Temperature (°C) (1005052)","External Voltage (V) (1005052)","Battery Capacity (%) (1005052)","Barometric Pressure (mm Hg) (1005052)"
"2023-07-17 22:57:06","40597.38","40878.56","26.55531","24.63213","1.017081","26.57106","6.414814","89.78503","123.5411","1.629059","7.872769","-50.95243","262.3494","24.63987","0.045","70","759.4498"
"2023-07-17 23:07:06","40566.84","40852.61","26.53645","24.65067","1.017069","26.5542","6.593547","92.26689","126.9575","1.121877","7.870365","-50.80938","239.6973","24.63377","0.045","70","759.4498"
"2023-07-17 23:17:06","40593.45","40946.82","26.60283","24.63452","1.017143","26.61543","6.360168","88.90195","122.3471","1.260173","7.855195","-49.89862","240.9275","24.54816","0.045","70","759.4498"
"2023-07-17 23:27:06","40546.78","40936.73","26.59461","24.66287","1.017151","26.60888","6.35159","88.70538","122.0873","1.219647","7.847537","-49.43848","244.5252","24.50127","0.045","70","759.4498"
"2023-07-17 23:37:06","40536.91","40966.37","26.61503","24.66888","1.01718","26.62814","6.30359","87.96808","121.0839","1.339887","7.842186","-49.11423","247.2551","24.45113","0.045","70","759.4498"
"2023-07-17 23:47:06","40480.64","40978.5","26.62204","24.70316","1.017211","26.63602","6.162759","85.87501","118.2221","1.118303","7.829668","-48.36082","256.2364","24.36391","0.036","70","759.4498"
"2023-07-17 23:57:06","40499.26","40999.89","26.63742","24.69181","1.017223","26.64993","6.179179","86.10669","118.5418","1.439729","7.837471","-48.82097","256.5844","24.36071","0.045","70","759.4498"
"2023-07-18 00:07:06","40474.09","40987","26.62778","24.70716","1.017221","26.64155","6.09598","84.91898","116.9101","0.9403186","7.825278","-48.09856","253.2323","24.34483","0.045","70","759.4498"
"2023-07-18 00:17:06","40479.16","41004.07","26.63981","24.70407","1.017234","26.65265","5.959593","83.00293","114.2754","0.739794","7.814615","-47.46675","259.4717","24.32978","0.036","70","759.4498"
"2023-07-18 00:27:06","40423.9","41001.8","26.63679","24.73784","1.017251","26.65117","5.927414","82.45539","113.5358","0.7913206","7.80482","-46.87786","254.5555","24.26206","0.027","70","759.4498"
"2023-07-18 00:37:06","40422.66","41026","26.6536","24.7386","1.017273","26.6669","5.845853","81.28293","111.9281","1.039886","7.796016","-46.35334","248.0061","24.23003","0.027","70","759.4498"
"2023-07-18 00:47:06","40353.07","40975.3","26.61647","24.78126","1.017252","26.63395","5.814251","80.79081","111.2555","0.7658691","7.793577","-46.20552","242.2936","24.20494","0.036","70","759.4498"
"2023-07-18 00:57:06","40400.11","41024.31","26.65183","24.75241","1.017279","26.6658","5.687383","79.04179","108.8473","0.8493564","7.785903","-45.75253","242.1482","24.20338","0.036","70","759.4498"
"2023-07-18 01:07:06","40382.33","41021.77","26.6496","24.76331","1.017283","26.66415","5.677433","78.87538","108.6221","0.8503287","7.785348","-45.71676","241.061","24.18388","0.036","70","759.4498"
"2023-07-18 01:17:06","40375.45","41032.91","26.65717","24.76753","1.017295","26.67139","5.689003","79.0081","108.8094","0.8695828","7.781811","-45.50457","249.5678","24.1611","0.036","70","759.4498"
"2023-07-18 01:27:06","40360.42","41024.88","26.65118","24.77675","1.017294","26.66617","5.609182","77.8844","107.2636","0.2752182","7.776742","-45.20416","248.4806","24.15202","0.036","70","759.4498"
"2023-07-18 01:37:06","40380.23","41037.17","26.66026","24.76459","1.017298","26.67416","5.528009","76.77471","105.7334","0.8526329","7.768229","-44.70348","247.9847","24.16186","0.036","70","759.4498"
"2023-07-18 01:47:06","40334.14","40991.74","26.62741","24.79289","1.017273","26.64463","5.479188","76.0798","104.7767","0.672321","7.770093","-44.81316","220.0849","24.16009","0.027","70","759.4498"
"2023-07-18 01:57:06","40318.84","40982.08","26.62028","24.8023","1.01727","26.63835","5.472769","75.97787","104.6378","0.5929662","7.760654","-44.25526","230.1319","24.15268","0.045","70","759.4498"
"2023-07-18 02:07:06","40357.07","40988","26.62542","24.7788","1.017262","26.6422","5.573717","77.43776","106.6403","1.148945","7.774451","-45.07542","235.5631","24.19408","0.036","70","759.4498"
"2023-07-18 02:17:06","40386.72","40981.6","26.62174","24.76061","1.017246","26.63804","5.57375","77.49893","106.7155","0.9476754","7.77106","-44.8823","235.2698","24.24002","0.036","70","759.4498"
"2023-07-18 02:27:06","40387.34","40940.27","26.59298","24.76023","1.017209","26.61117","5.557922","77.33787","106.4833","0.6143445","7.76224","-44.3697","233.3315","24.2929","0.045","70","759.4498"
"2023-07-18 02:37:06","40411.89","40926.76","26.58421","24.7452","1.017189","26.60239","5.45522","75.96936","104.5896","0.7784944","7.758765","-44.17181","226.8751","24.34134","0.045","70","759.4498"
"2023-07-18 02:47:06","40417.25","40924.34","26.58267","24.74191","1.017185","26.60082","5.576515","77.67126","106.9307","1.248147","7.775421","-45.15648","217.1762","24.35126","0.045","70","759.4498"
"2023-07-18 02:57:06","40442.75","40922.98","26.58237","24.72631","1.017175","26.59994","5.464237","76.15306","104.8339","1.306965","7.766286","-44.62242","229.3308","24.3856","0.045","70","759.4498"
"2023-07-18 03:07:06","40320.51","40744.74","26.45507","24.80128","1.017059","26.48408","5.700201","79.48007","109.3998","0.9059845","7.771117","-44.91806","220.855","24.45487","0.036","70","759.4498"
"2023-07-18 03:17:06","40511.9","40768.15","26.47618","24.68411","1.017012","26.4993","5.909614","82.72145","113.8152","1.214702","7.801994","-46.77534","225.7188","24.67091","0.045","70","759.4498"
"2023-07-18 03:27:06","40495.58","40676.15","26.4116","24.69405","1.016936","26.4395","6.020576","84.38576","116.0838","1.029316","7.803754","-46.89455","221.6514","24.76757","0.045","70","759.4498"
